site,sid,leaktype,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
S-4682025024,S-0359369085688386,other,0,44,5,3,3,3,0,5,5,3,3,3,3,3,3,3,0,3,0,3,0,3,3,3,3,250
S-4677025029,S-0359369081376002,other,11,14,18,17,14,12,16,15,13,14,12,15,17,17,31,24,44,108,104,112,108,111,86,69,68,4130
S-4885025022,S-0359369085169858,other,3,44,6,3,6,3,6,6,6,9,6,6,3,3,6,3,3,3,3,9,9,12,12,6,6,260
S-4573025028,S-0359369085144976,other,11,11,13,12,12,15,16,18,13,19,28,28,37,84,87,70,28,21,15,16,13,12,12,12,13,2960
S-4885025022,S-0359369085159123,other,2,107,3,7,10,3,3,5,3,3,3,3,3,2,3,2,3,3,3,2,3,3,3,2,3,350
S-4372025021,S-0359369085158232,other,22,24,9,6,4,4,4,4,4,4,4,4,4,2,4,4,2,2,4,4,4,4,4,4,4,260
S-4721011100,S-0359369084144530,other,28,41,7,6,6,4,4,4,6,4,4,4,6,4,4,4,4,4,4,4,4,4,6,6,4,300
S-4573025028,S-0359369085146039,other,9,7,12,11,12,15,16,18,18,26,53,56,97,107,28,29,15,16,11,10,10,10,9,10,7,2570
S-4372025021,S-0359369085122196,other,4,6,5,5,4,5,5,5,6,6,6,4,6,6,6,5,5,6,6,6,5,4,5,7,5,240
S-4885025022,S-0359369085168546,other,9,64,22,18,18,9,9,11,11,11,20,20,18,13,11,9,7,7,9,13,9,11,11,15,11,250
S-4677025033,S-0359369081379030,other,5,18,6,5,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,7,7,6,6,7,5,390
S-4682025024,S-0359369085725881,other,3,68,9,9,5,5,5,4,5,4,4,5,5,5,5,4,4,5,4,5,4,4,5,5,5,300
S-4677025029,S-0359369081312270,other,4,28,7,10,9,4,5,4,5,5,5,7,5,4,4,5,5,4,4,4,5,5,4,5,5,400
S-4784025026,S-0359369085180509,other,11,71,24,51,21,17,13,11,13,13,13,9,6,9,6,6,6,6,9,6,6,9,9,11,9,420
S-4673025027,S-0359369085219521,other,4,7,4,4,6,6,4,4,4,4,6,4,7,4,6,4,4,6,4,4,6,4,6,6,6,240
S-4772025022,S-0359369084112271,other,3,124,5,6,3,5,5,5,5,6,5,5,5,5,5,6,5,5,5,5,7,5,5,6,6,320
S-4677025028,S-0359369084288329,other,0,77,7,10,17,0,3,10,10,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,340
S-4682025024,S-0359369085768170,other,8,59,14,20,13,11,17,20,20,13,13,11,14,8,20,15,11,11,17,21,40,264,186,42,17,260
S-4885025022,S-0359369085126833,other,8,124,32,18,16,26,11,11,11,13,13,13,16,13,18,13,8,8,11,18,21,26,21,16,13,280
S-4886025023,S-0359369085185193,other,29,113,27,22,29,22,16,20,18,18,15,13,15,13,11,11,11,9,9,11,11,13,11,9,13,370
S-4885025022,S-0359369085130306,other,7,13,10,7,7,3,7,7,7,7,10,10,10,13,83,350,17,10,30,13,13,10,10,7,7,3230
S-4885025022,S-0359369085144158,other,12,149,27,23,17,15,29,12,15,17,17,15,21,15,17,17,12,12,17,21,23,62,68,41,27,260
S-4673025027,S-0359369085176465,other,3,70,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,240
S-4885025022,S-0359369085170112,other,10,77,20,17,13,20,10,7,10,13,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,270
S-4793025022,S-0359369085716518,other,5,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,260
S-4573025028,S-0359369085145858,other,0,23,3,3,0,0,3,10,13,3,16,13,0,10,3,3,3,0,3,3,3,3,3,0,6,240
S-4677025028,S-0359369084287065,other,4,19,7,4,4,8,20,5,7,4,4,4,4,4,5,7,7,7,23,21,13,13,15,9,5,510
S-4885025022,S-0359369085182794,other,24,28,9,6,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,120
S-2711010100,S-0359369084047014,other,0,22,6,3,3,3,0,0,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,240
S-4772025022,S-0359369084106570,other,19,21,21,19,24,19,21,21,21,24,19,19,19,28,16,21,26,24,97,28,24,24,26,26,28,420
S-4682025024,S-0359369085704233,other,0,41,6,3,3,3,3,0,3,0,0,3,3,0,3,3,3,3,3,3,3,3,3,0,3,250
S-4682025024,S-0359369085734578,other,115,31,34,27,28,34,38,38,37,43,38,56,51,48,71,51,50,37,38,40,36,40,31,31,33,4240
S-4573025028,S-0359369085124242,other,2,30,6,4,2,4,4,4,4,4,4,4,4,2,4,4,2,4,2,4,4,4,4,4,4,260
S-4885025022,S-0359369085138291,other,4,61,22,11,7,14,4,4,4,18,4,4,14,4,4,4,4,4,4,7,7,7,7,4,7,270
S-2711010100,S-0359369084047014,other,3,27,11,13,5,5,3,5,3,3,5,5,3,5,5,5,5,3,3,3,5,5,5,5,5,260
S-4682025024,S-0359369085689376,other,6,41,9,9,9,6,9,16,16,9,19,13,25,16,9,6,9,6,13,9,6,9,9,85,9,240
S-4677025033,S-0359369081374601,other,5,12,7,6,5,7,7,8,5,7,6,7,7,5,6,6,6,7,6,8,6,6,6,6,7,360
S-4886025023,S-0359369085185193,other,14,165,24,29,25,21,18,18,21,20,17,14,15,27,14,13,11,15,17,15,14,14,14,15,18,370
S-4573025028,S-0359369085190839,other,4,8,4,4,5,5,6,6,5,4,5,5,4,5,4,5,5,5,5,5,4,5,6,5,6,120
S-4682025024,S-0359369085696439,other,7,49,13,7,7,7,7,10,13,13,10,10,7,7,7,7,7,10,10,7,7,23,20,10,7,250
S-4372025021,S-0359369085143168,other,11,98,27,26,29,11,11,11,9,9,5,5,4,4,2,2,2,2,4,2,2,2,2,2,2,330
S-4677025029,S-0359369081333177,other,2,9,4,2,4,7,7,4,4,2,4,4,4,4,2,4,4,2,4,4,2,4,4,2,4,480
S-4677025028,S-0359369084264262,other,12,9,14,14,15,21,25,28,29,43,158,236,128,48,21,23,16,14,11,11,9,12,9,12,12,2300
S-4885025022,S-0359369085155915,other,2,150,26,17,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,280
S-4673025027,S-0359369085087449,other,3,50,3,3,3,0,6,9,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4772025022,S-0359369084112990,other,2,130,16,18,32,2,11,16,18,7,5,5,9,2,2,2,2,2,2,2,2,2,2,2,2,340
S-4793025022,S-0359369085177646,other,3,13,7,5,5,5,3,5,3,3,5,3,5,5,3,3,5,5,3,3,5,5,5,5,5,240
S-4793025022,S-0359369085168876,other,4,21,5,5,5,4,5,5,4,5,5,4,5,5,6,5,4,5,5,5,5,5,5,6,5,260
S-4677025033,S-0359369083952271,other,16,31,25,27,26,25,25,23,22,28,27,26,23,37,17,16,23,42,209,68,61,34,32,34,27,4350
S-4793025022,S-0359369085675482,other,2,60,4,4,2,4,4,2,4,2,2,2,4,2,2,4,4,2,4,2,2,4,4,4,2,250
S-4885025022,S-0359369085188320,other,19,56,17,20,16,17,20,22,20,23,25,26,40,33,25,22,17,17,25,31,47,39,40,50,25,260
S-4885025022,S-0359369085151328,other,4,39,6,6,8,11,6,7,7,6,6,6,4,6,6,4,6,10,8,4,4,6,6,7,6,440
S-4673025027,S-0359369085139273,other,0,44,14,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,250
S-4677025033,S-0359369083953394,other,5,31,10,8,10,7,8,8,7,12,8,7,7,10,7,7,7,7,31,15,12,10,10,8,7,360
S-4885025022,S-0359369085182398,other,9,34,14,11,9,9,11,14,17,11,14,20,11,11,9,9,9,9,9,9,9,11,14,11,11,240
S-4886025023,S-0359369085189831,other,3,82,5,5,11,5,5,5,5,16,5,5,5,5,3,3,3,3,22,5,5,3,3,8,8,360
S-4772025022,S-0359369084113931,other,5,9,5,5,5,5,5,5,5,5,6,5,4,4,5,6,5,5,6,6,5,6,5,6,5,410
S-4885025022,S-0359369085094494,other,3,106,23,6,6,14,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,280
S-2711010100,S-0359369085220404,other,4,16,6,5,5,6,6,5,6,6,5,5,6,5,7,5,7,6,6,6,5,7,6,6,7,260
S-4687025030,S-0359369085177745,other,0,28,3,3,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,250
S-4677025033,S-0359369083953055,other,4,254,6,9,5,6,5,6,5,6,6,6,5,6,6,5,6,6,6,5,6,6,5,5,5,310
S-4372025021,S-0359369085118491,other,2,14,4,2,2,2,4,8,6,2,4,4,4,2,2,2,2,4,4,4,2,2,2,2,4,240
S-4682025024,S-0359369085725881,other,2,73,2,5,2,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,2,2,5,5,5,300
S-4885025022,S-0359369085095020,other,25,131,29,24,20,22,22,22,22,22,25,24,45,27,22,24,18,25,31,65,78,45,44,38,29,250
S-4885025022,S-0359369085131866,other,12,51,21,12,12,24,12,12,9,15,12,12,15,15,9,18,15,12,12,12,12,12,12,15,12,280
S-4677025028,S-0359369084275243,other,4,123,4,7,9,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,340
S-4677025028,S-0359369084264262,other,8,13,17,12,14,23,25,25,32,35,197,253,133,48,26,17,13,13,12,10,13,12,8,11,11,2290
S-4673025027,S-0359369085219521,other,4,11,6,6,4,4,4,6,4,6,4,4,9,6,4,6,6,6,6,4,4,6,6,4,6,240
S-4885025022,S-0359369085127534,other,12,28,17,17,16,21,35,37,39,19,20,20,25,31,13,19,24,15,27,68,101,137,93,35,15,4660
S-4677025033,S-0359369083953246,other,3,104,38,5,3,5,3,0,3,0,0,3,3,3,3,3,3,0,3,0,3,0,3,3,3,290
S-4885025022,S-0359369085097745,other,3,84,6,6,9,3,6,5,5,5,5,3,3,3,5,3,5,3,5,3,3,5,5,5,3,360
S-4721011100,S-0359369084144530,other,31,27,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,6,4,4,4,60
S-4677025028,S-0359369084287065,other,2,15,4,4,4,5,25,7,5,4,4,4,4,4,4,2,4,2,4,4,2,4,4,2,4,520
S-4677025028,S-0359369084287065,other,3,23,7,6,6,8,30,8,7,6,6,4,4,6,8,7,7,10,31,19,20,17,14,11,6,510
S-4573025028,S-0359369085158125,other,31,22,26,37,51,24,24,26,24,27,27,28,66,33,31,28,21,26,38,38,43,81,74,165,74,4910
S-4372025021,S-0359369085156194,other,2,46,4,4,4,4,4,4,4,7,4,4,9,7,4,4,4,4,4,4,4,9,9,9,4,260
S-4677025028,S-0359369084262720,other,5,35,6,6,7,6,6,6,5,6,6,5,6,5,6,6,6,6,6,6,6,6,6,6,6,370
S-4372025021,S-0359369085156590,other,3,10,6,6,5,6,6,5,6,6,5,5,6,5,5,5,3,6,7,6,5,5,6,6,6,240
S-4673025027,S-0359369085176465,other,0,37,8,5,3,3,5,5,5,3,3,3,0,3,3,0,3,0,3,0,3,3,0,3,3,240
S-4772025022,S-0359369084106224,other,3,9,5,5,3,5,5,5,5,5,5,5,3,5,3,5,5,5,6,5,5,5,5,5,5,430
S-4573025028,S-0359369085144976,other,9,9,11,10,12,12,19,20,16,19,32,33,47,165,50,39,23,20,14,14,12,11,10,11,9,2750
S-4677025033,S-0359369081374601,other,5,18,5,5,5,6,5,5,5,6,5,6,5,6,5,6,6,6,6,6,5,6,6,6,7,360
S-4885025022,S-0359369085185318,other,12,160,44,42,37,21,18,12,15,14,13,14,10,15,10,9,9,9,10,14,15,14,14,12,13,330
S-4573025028,S-0359369085144976,other,12,12,12,12,12,14,16,16,18,18,26,25,41,73,93,69,23,22,16,14,13,13,12,11,12,2910
S-4677025028,S-0359369083967733,other,7,8,7,6,7,8,7,8,8,7,8,8,6,9,9,9,10,10,10,7,10,8,6,8,8,410
S-4677025028,S-0359369084287065,other,3,12,4,4,4,5,27,5,5,4,3,3,4,4,4,3,3,4,4,3,4,4,4,3,4,530
S-4372025021,S-0359369085121537,other,0,11,0,0,0,0,7,11,11,0,4,4,0,0,0,0,0,7,4,4,4,0,0,7,0,230
S-4573025028,S-0359369085194948,other,3,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,240
S-4885025022,S-0359369085130306,other,4,8,16,19,35,12,19,31,39,16,4,4,4,4,4,8,730,23,8,4,4,4,4,4,4,3760
S-4413110100,S-0359369084113857,other,20,36,24,22,21,37,32,32,30,25,21,20,20,29,29,29,22,26,144,46,38,28,30,40,25,4340
S-4573025028,S-0359369085146062,other,13,27,15,14,17,13,16,16,17,22,20,18,36,27,56,27,18,11,23,22,42,143,159,86,39,4740
S-4772025022,S-0359369084113568,other,3,396,5,11,5,6,5,3,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,310
S-4885025022,S-0359369085094932,other,3,316,63,35,20,15,10,8,7,7,3,5,3,3,2,2,2,2,2,2,2,2,2,2,2,280
S-4677025033,S-0359369083953394,other,4,19,7,7,7,6,5,6,6,6,7,5,5,7,5,5,5,6,9,7,6,7,7,6,7,360
S-4682025024,S-0359369085725881,other,4,49,5,4,5,4,4,5,4,5,5,4,4,4,4,5,4,4,5,5,4,4,4,5,5,300
S-4673025027,S-0359369085176465,other,4,95,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,250
S-4793025022,S-0359369085675482,other,3,50,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,250
S-4673025027,S-0359369085161442,other,3,31,3,0,3,3,3,3,3,5,3,0,3,3,3,3,3,0,3,3,3,0,3,3,3,260
S-4677025033,S-0359369081334654,other,3,35,5,6,5,5,5,3,5,5,5,3,3,3,3,5,5,3,3,5,3,5,3,3,3,370
S-4372025021,S-0359369085118491,other,2,14,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,240
S-4885025022,S-0359369085130306,other,4,4,20,36,55,8,8,4,4,4,8,4,4,12,63,28,4,4,4,8,8,8,8,16,32,3080
S-4772025022,S-0359369084113196,other,4,18,5,6,5,5,6,5,6,6,5,7,4,6,6,6,5,4,5,5,5,5,5,5,5,360
S-4677025028,S-0359369084274766,other,10,45,12,17,17,17,12,14,14,14,23,29,14,12,17,12,14,25,45,21,19,31,31,17,17,380
S-4677025033,S-0359369081366037,other,4,60,6,6,6,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,6,6,6,6,5,360
S-4885025022,S-0359369085095020,other,18,119,24,22,22,20,24,24,20,24,20,22,42,26,26,22,20,26,32,71,62,38,38,32,28,250
S-4725010101,S-0359369081388759,other,2,124,9,18,32,2,7,18,18,9,2,2,9,2,2,2,0,2,2,0,0,2,0,2,2,350
S-4677025028,S-0359369083965877,other,2,41,3,5,5,3,5,5,5,5,5,5,3,3,3,3,5,3,5,3,5,5,5,3,5,380
S-4372025021,S-0359369085145411,other,4,13,4,5,5,5,4,5,5,4,4,5,4,5,5,3,5,5,4,5,4,5,4,5,5,250
S-4784025026,S-0359369085090617,other,2,11,2,4,4,4,2,2,4,4,4,2,4,4,2,2,4,4,4,4,4,2,4,4,4,400
S-4677025028,S-0359369084288329,other,0,100,4,19,19,0,4,15,27,4,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,340
S-4885025022,S-0359369085106124,other,10,273,24,34,36,12,17,14,12,12,14,12,17,19,10,17,12,17,10,38,29,29,22,10,19,320
S-4885025022,S-0359369085151328,other,3,34,5,4,5,9,5,7,7,5,7,5,4,5,5,7,4,11,9,5,5,5,5,8,5,430
S-4372025021,S-0359369085176598,other,4,54,6,6,6,4,4,4,4,6,6,6,4,4,4,4,6,6,6,6,6,4,4,4,4,290
S-4885025022,S-0359369085188320,other,18,48,15,20,18,18,20,18,18,23,18,18,25,23,18,18,18,18,23,28,43,56,46,25,25,260
S-4885025022,S-0359369085131866,other,9,61,21,12,15,31,12,9,9,12,9,9,12,12,12,15,15,9,12,9,12,9,12,12,12,270
S-4772025022,S-0359369084117650,other,0,21,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,390
S-4677025028,S-0359369084287065,other,3,8,5,5,5,5,17,6,5,3,3,3,3,3,3,3,3,3,3,5,5,3,3,3,3,540
S-4673025027,S-0359369085161442,other,0,96,21,3,3,21,3,0,0,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,280
S-4885025022,S-0359369085192819,other,0,261,14,26,66,3,6,9,3,0,3,3,0,0,0,0,0,3,0,3,3,3,0,3,0,320
S-4372025021,S-0359369085176598,other,4,58,5,4,4,4,5,4,5,4,5,4,4,5,4,4,5,5,4,5,5,5,4,5,5,290
S-4677025028,S-0359369084262720,other,4,35,8,7,6,6,7,6,6,7,6,5,5,6,5,6,5,5,6,6,7,7,5,6,8,370
S-4413110100,S-0359369084116843,other,5,43,5,6,5,5,5,5,5,6,5,6,6,6,6,5,5,5,5,6,5,5,6,7,6,370
S-4573025028,S-0359369085139109,other,4,16,7,6,7,6,6,5,5,4,6,5,6,5,4,5,5,6,6,5,5,7,7,6,5,150
S-4772025022,S-0359369084117650,other,3,19,4,4,4,6,4,4,4,4,4,4,4,4,4,6,4,6,4,4,4,4,4,4,4,410
S-4677025028,S-0359369084288048,other,3,394,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,3,6,5,6,5,310
S-4793025022,S-0359369085860878,other,3,8,6,3,5,3,5,7,6,5,6,5,6,5,7,6,6,6,5,6,6,6,6,5,6,230
S-4793025022,S-0359369085869127,other,3,19,6,5,3,6,5,5,5,6,5,5,5,5,5,5,5,6,6,5,6,5,6,5,5,250
S-4793025022,S-0359369085866727,other,3,17,3,3,3,5,3,5,3,3,5,5,3,5,5,3,3,3,3,5,5,5,5,5,5,250
S-4885025022,S-0359369085094932,other,2,306,69,37,21,21,9,2,2,5,2,2,2,2,2,2,0,0,2,0,2,2,2,0,2,280
S-4885025022,S-0359369085182182,other,0,102,8,19,30,4,4,27,30,8,4,4,15,4,8,4,8,4,8,11,8,4,4,4,11,340
S-4885025022,S-0359369085182794,other,12,23,5,5,4,4,5,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,5,4,4,120
S-4677025033,S-0359369081322261,other,3,7,4,4,6,7,6,4,4,4,4,6,4,4,4,4,4,4,4,6,6,4,6,4,6,390
S-4682025024,S-0359369085734578,other,132,35,30,29,29,37,38,35,40,40,37,37,51,41,97,54,48,41,33,37,30,40,30,33,27,4240
S-4793025022,S-0359369085869127,other,3,22,4,5,5,5,4,5,5,5,5,5,7,5,4,7,5,5,5,4,4,7,5,7,5,250
S-4885025022,S-0359369085138291,other,4,75,21,11,4,14,7,4,7,18,4,4,18,4,4,4,4,7,7,7,7,7,7,4,11,270
S-4677025033,S-0359369083953246,other,0,113,53,7,3,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,290
S-4580025039,S-0359369083347373,other,3,20,25,10,7,7,7,7,8,7,5,5,3,5,5,5,3,5,5,5,3,3,5,5,5,380
S-4885025022,S-0359369085195853,other,20,89,18,25,26,22,25,24,25,25,25,21,28,25,28,33,28,31,34,24,21,22,24,43,25,400
S-4793025022,S-0359369085711725,other,2,36,4,4,4,2,2,4,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,250
S-4725010101,S-0359369081388759,other,2,166,15,30,39,4,9,19,19,6,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,340
S-4772025022,S-0359369084105440,other,3,8,5,4,5,5,4,5,4,5,5,5,4,4,5,6,5,4,5,5,5,5,5,4,5,420
S-4885025022,S-0359369085135073,other,8,36,15,18,17,24,14,15,12,12,15,14,14,17,24,18,14,20,23,14,14,18,18,18,26,460
S-4673025027,S-0359369085176465,other,3,59,6,5,5,5,5,5,6,5,5,5,5,5,3,5,3,5,3,3,3,5,5,5,5,250
S-4784025026,S-0359369085090617,other,2,7,4,4,4,4,5,4,4,5,4,4,5,4,4,4,5,4,4,5,5,4,4,5,5,400
S-4784025026,S-0359369085142863,other,3,37,11,6,6,6,3,3,6,6,6,3,6,6,3,6,8,3,8,6,8,34,68,11,6,250
S-4885025022,S-0359369085195648,other,3,39,3,3,3,6,3,0,0,6,3,3,3,3,3,3,0,3,3,0,3,0,3,6,6,410
S-4772025022,S-0359369084112875,other,4,82,19,11,11,4,3,4,4,3,4,3,3,4,3,3,3,3,4,4,3,3,3,3,4,270
S-4793025022,S-0359369085873210,other,2,85,9,2,2,2,2,5,5,7,5,5,2,5,2,2,2,2,2,2,2,2,2,2,2,250
S-4677025029,S-0359369081377166,other,3,19,5,3,5,10,5,5,3,5,7,5,5,5,5,5,5,5,3,5,3,7,5,3,5,420
S-4677025033,S-0359369083951042,other,11,20,19,20,17,16,19,23,17,16,20,19,21,24,17,16,20,24,51,17,17,33,29,43,26,410
S-4885025022,S-0359369085170112,other,10,90,23,13,13,20,10,10,7,13,7,10,10,7,10,7,10,10,10,7,10,10,10,10,10,270
S-4571025029,S-0359369084038989,other,4,29,7,6,6,6,4,6,6,6,6,6,4,6,7,6,4,6,6,6,4,7,7,6,4,270
S-4687025030,S-0359369085185508,other,5,160,13,13,11,5,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,0,240
S-4677025029,S-0359369081312270,other,4,24,6,6,7,5,6,4,5,5,6,5,6,6,5,5,5,5,6,6,7,7,7,5,6,420
S-4885025022,S-0359369085132427,other,0,48,0,3,7,0,0,0,3,14,0,0,0,7,0,0,0,0,0,3,3,3,0,0,0,380
S-4885025022,S-0359369085220495,other,3,10,3,3,3,126,10,7,7,3,10,10,20,3,10,10,3,10,7,3,3,3,7,10,14,470
S-4885025022,S-0359369084032206,other,2,49,12,5,2,5,2,2,5,7,2,5,2,2,0,0,2,0,0,2,0,0,0,0,0,250
S-4677025029,S-0359369081365963,other,4,118,5,5,6,5,7,5,5,5,4,4,4,5,5,5,6,4,5,6,5,6,5,7,7,320
S-4372025021,S-0359369085176598,other,4,94,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,4,6,6,4,5,5,5,5,290
S-4677025028,S-0359369084287065,other,3,10,4,4,3,4,22,6,6,3,4,3,3,3,3,3,3,3,4,3,3,4,3,3,3,510
S-4784025026,S-0359369085142863,other,24,48,24,17,26,17,21,14,17,17,17,17,19,19,17,19,21,17,33,29,38,167,212,48,26,260
S-4413110100,S-0359369084116843,other,3,46,5,5,7,4,5,4,6,5,6,5,6,5,5,4,5,5,4,5,5,5,6,5,4,210
S-4886025023,S-0359369085189831,other,3,41,3,9,6,3,3,6,6,20,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,360
S-4784025026,S-0359369085180509,other,14,59,20,34,26,31,12,15,14,14,16,16,11,11,14,14,15,40,15,12,14,15,16,19,12,470
S-4721011100,S-0359369084144530,other,22,20,6,4,4,6,6,6,4,4,4,6,6,4,6,4,6,6,6,4,4,4,4,4,4,60
S-4573025028,S-0359369085146278,other,0,55,12,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,250
S-4886025023,S-0359369085193197,other,6,60,10,8,8,4,6,6,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,240
S-4677025028,S-0359369084288329,other,0,111,7,23,16,0,3,16,16,3,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,340
S-4885025022,S-0359369085163984,other,3,124,35,15,9,27,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,270
S-4372025021,S-0359369085156590,other,3,9,6,5,5,5,7,6,5,6,5,5,4,6,6,6,6,6,6,5,6,5,5,6,6,240
S-4885025022,S-0359369085134753,other,11,71,28,31,33,17,13,13,13,11,6,6,5,4,3,3,3,3,4,3,4,3,3,4,3,380
S-4784025026,S-0359369085180509,other,5,88,13,23,16,7,7,11,13,20,5,5,7,7,9,9,9,9,11,9,9,5,7,7,7,380
S-4885025022,S-0359369085190953,other,0,38,0,0,0,0,0,0,4,0,4,8,0,4,0,4,4,4,0,4,4,0,0,0,0,250
S-4885025022,S-0359369085185318,other,12,177,51,44,32,17,16,13,13,10,7,7,6,4,3,4,3,3,3,3,3,3,4,4,4,280
S-4372025021,S-0359369085143168,other,14,107,29,29,24,11,10,7,8,7,4,4,4,3,3,3,3,4,3,3,3,4,4,3,3,190
S-4885025022,S-0359369085131866,other,10,42,23,13,10,36,13,13,10,13,13,10,13,13,13,16,13,13,13,10,13,10,10,16,10,280
S-4682025024,S-0359369085870067,other,0,50,10,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,270
S-4573025028,S-0359369085173793,other,48,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,60
S-4885025022,S-0359369085144612,other,4,97,13,17,35,4,6,19,19,15,6,4,13,4,9,6,4,4,6,6,4,4,6,6,9,350
S-4793025022,S-0359369085859722,other,2,9,4,4,4,4,4,4,4,4,5,5,5,4,5,4,5,4,4,4,4,4,4,5,4,240
S-4793025022,S-0359369085099311,other,2,72,4,6,4,4,4,6,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,260
S-4682025024,S-0359369085688766,other,0,29,7,29,11,4,0,4,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,270
S-4885025022,S-0359369085144612,other,0,90,8,11,16,3,5,5,11,3,3,3,8,8,3,3,0,3,0,3,3,3,0,0,3,340
S-4673025027,S-0359369085152375,other,3,16,4,5,5,4,5,5,4,5,5,5,5,5,5,5,4,5,7,5,7,5,5,5,5,270
S-4677025029,S-0359369081312270,other,4,22,5,7,6,6,7,6,5,5,6,6,5,5,5,6,5,6,5,5,6,6,5,6,5,420
S-4673025027,S-0359369085219521,other,3,10,5,5,5,5,3,7,7,5,5,5,10,5,5,5,5,5,5,5,5,5,5,7,7,240
S-4793025022,S-0359369085714042,other,2,26,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,260
S-4885025022,S-0359369085181754,other,4,282,7,11,7,4,4,4,4,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,320
S-4573025028,S-0359369085123798,other,2,31,10,6,8,6,6,8,8,8,6,8,4,6,4,4,4,4,4,4,4,4,4,6,6,250
S-4886025023,S-0359369085189831,other,4,85,7,7,7,9,4,4,4,11,4,4,4,7,2,4,4,4,42,9,7,4,4,7,9,360
S-4885025022,S-0359369085188809,other,12,238,27,52,56,17,22,22,22,27,15,17,32,27,15,15,20,22,52,15,17,17,17,20,17,330
S-4793025022,S-0359369085168876,other,4,17,5,5,5,6,4,5,6,5,6,6,6,5,5,5,5,6,6,6,6,6,6,6,6,260
S-4673025027,S-0359369085087449,other,3,52,3,3,3,3,3,6,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4673025027,S-0359369085087449,other,0,49,7,0,3,3,7,13,10,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,240
S-4885025022,S-0359369085188809,other,12,409,25,47,42,15,22,22,22,17,15,17,22,27,15,12,17,15,30,15,12,15,15,10,15,320
S-4793025022,S-0359369085098016,other,0,27,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,260
S-4673025027,S-0359369085139273,other,3,44,18,6,6,3,3,6,6,3,3,3,3,0,3,0,0,0,0,0,0,0,3,0,3,250
S-4372025021,S-0359369085101984,other,3,16,6,5,5,6,5,5,5,5,5,5,5,5,5,4,4,5,7,5,6,4,6,4,6,360
