site,sid,leaktype,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
S-4784025026,S-0359369085162549,noise,0,28,3,3,3,0,5,5,3,0,3,3,0,3,3,0,0,0,0,3,3,0,3,3,3,240
S-4793025022,S-0359369084007737,noise,2,44,5,5,3,3,3,2,3,3,3,3,7,3,3,3,5,5,5,5,3,3,5,7,5,230
S-4728010101,S-0359369085282677,noise,0,76,14,7,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
S-4372025021,S-0359369085128045,noise,0,68,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360
S-4372025021,S-0359369085128045,noise,0,63,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360
S-4573025028,S-0359369085172282,noise,0,22,3,3,0,3,0,0,3,3,0,3,3,3,3,0,3,0,3,3,3,3,3,3,0,250
S-4372025021,S-0359369085120810,noise,0,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,240
S-4571025029,S-0359369083989497,noise,0,41,13,6,3,6,3,9,9,6,6,9,3,3,3,3,3,3,3,3,3,3,3,3,3,250
S-4372025021,S-0359369085152300,noise,5,19,5,5,7,5,7,10,12,5,7,5,10,7,5,7,5,5,7,7,5,5,10,7,12,240
S-4372025021,S-0359369085152300,noise,6,32,6,6,10,10,10,6,10,6,6,6,16,6,10,6,3,6,6,6,13,6,6,10,23,240
S-4784025026,S-0359369085091292,noise,0,29,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270
S-4372025021,S-0359369085188908,noise,2,35,2,2,2,2,5,2,5,5,2,5,5,2,2,2,5,5,5,5,2,5,5,5,2,360
S-4677025033,S-0359369081334563,noise,2,24,7,7,4,4,2,2,4,4,4,2,2,7,2,2,2,2,2,2,4,2,2,2,2,400
S-4372025021,S-0359369085156863,noise,2,14,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,240
S-4784025026,S-0359369085184170,noise,2,20,4,2,2,2,4,2,2,2,2,2,2,2,4,2,2,2,2,4,4,4,2,2,2,240
S-4673025027,S-0359369085172498,noise,0,41,4,4,0,0,4,19,23,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4673025027,S-0359369085166276,noise,3,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,240
S-4784025026,S-0359369085084776,noise,6,63,10,6,19,6,3,3,3,3,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,240
S-4784025026,S-0359369085177307,noise,4,57,13,16,15,9,5,7,5,7,4,4,4,4,4,2,2,2,2,2,2,2,4,4,2,420
S-4673025027,S-0359369085719082,noise,4,14,5,5,5,5,5,7,5,5,4,5,5,5,5,5,5,5,5,5,5,5,7,5,5,250
S-4677025028,S-0359369083928222,noise,10,12,7,8,7,5,4,4,4,3,3,3,4,3,3,4,4,3,3,3,3,3,3,3,3,120
S-4784025026,S-0359369085118368,noise,10,119,24,19,14,10,7,10,7,5,2,2,2,2,0,2,0,0,0,2,2,0,2,2,2,240
S-4372025021,S-0359369085138887,noise,6,16,5,6,5,5,5,5,6,6,6,6,6,9,6,6,6,5,5,5,6,6,8,6,5,250
S-4793025022,S-0359369085715999,noise,4,29,8,8,8,7,5,7,7,4,4,5,5,4,4,4,5,4,5,5,5,5,5,4,4,280
S-4682025024,S-0359369085686448,noise,0,66,9,9,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
S-4784025026,S-0359369085146591,noise,0,44,6,6,0,3,0,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,260
S-4677025028,S-0359369084275144,noise,4,40,5,5,5,5,5,6,4,5,6,5,5,5,5,5,5,5,5,6,5,5,6,5,6,340
S-4372025021,S-0359369085085856,noise,4,11,7,6,5,6,7,7,7,5,7,7,6,7,6,6,6,6,6,8,6,7,8,7,6,240
S-4793025022,S-0359369085701189,noise,3,66,8,3,3,5,3,3,3,3,3,3,5,3,3,3,3,3,3,5,3,3,3,5,5,280
S-4673025027,S-0359369085083653,noise,3,31,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,260
S-4793025022,S-0359369085863757,noise,4,17,6,5,6,5,5,5,6,7,6,7,6,5,7,6,6,6,7,6,7,6,7,6,4,280
S-4372025021,S-0359369085139810,noise,0,20,3,3,3,0,0,3,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,240
S-4784025026,S-0359369085182349,noise,4,36,5,5,5,4,6,5,5,5,12,14,8,6,5,6,6,4,5,5,6,5,4,5,6,390
S-4413110100,S-0359369084647912,noise,12,30,16,16,16,24,20,18,16,18,16,18,16,14,14,16,16,22,61,36,26,22,20,26,18,430
S-4784025026,S-0359369085118368,noise,4,63,4,4,4,4,5,5,3,4,4,4,4,4,4,5,4,4,4,4,4,5,4,5,4,240
S-4784025026,S-0359369085090211,noise,3,58,6,3,5,5,5,5,3,3,3,5,3,5,3,5,5,5,3,3,5,5,3,5,5,290
S-4673025027,S-0359369085714026,noise,2,32,2,2,2,2,2,11,13,2,6,6,2,4,2,2,2,2,2,2,2,2,2,2,2,240
S-4372025021,S-0359369085157606,noise,3,41,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,6,5,3,5,280
S-4784025026,S-0359369085084776,noise,4,97,6,7,6,6,6,6,5,6,5,5,7,5,5,5,5,6,5,7,5,6,5,7,6,300
S-4784025026,S-0359369085182224,noise,2,21,6,6,6,6,4,4,4,4,6,4,4,2,2,4,4,4,4,4,4,4,6,4,4,420
S-4784025026,S-0359369085090211,noise,4,30,4,5,5,5,5,6,5,5,6,5,4,6,6,6,6,6,6,5,6,5,5,6,6,280
S-4372025021,S-0359369085158620,noise,3,44,6,3,3,3,3,3,3,12,0,3,6,3,3,0,3,3,3,0,3,3,3,3,3,260
S-4372025021,S-0359369085138887,noise,4,10,6,6,7,7,5,5,6,5,6,6,7,6,7,6,6,6,7,7,6,7,6,7,6,250
S-4793025022,S-0359369085860290,noise,11,30,11,11,7,7,11,15,11,7,7,4,7,4,4,7,7,4,4,7,7,4,4,7,7,230
S-4784025026,S-0359369085180459,noise,7,54,7,10,12,10,10,7,7,12,10,10,10,12,5,7,7,7,12,7,7,7,7,10,12,390
S-4784025026,S-0359369085186589,noise,6,39,10,9,15,7,6,6,7,6,6,6,5,5,4,5,5,5,4,5,5,5,5,5,5,430
S-4886025023,S-0359369085134597,noise,6,8,10,10,10,14,17,17,18,25,46,49,98,119,29,18,14,14,10,8,8,8,7,8,8,2550
S-4673025027,S-0359369085851729,noise,3,25,10,14,17,7,5,6,5,6,6,6,6,6,6,6,5,7,5,6,6,6,6,6,6,260
S-4784025026,S-0359369085182224,noise,4,21,7,5,9,7,9,5,9,7,9,7,5,5,5,7,7,9,9,5,5,5,7,7,5,430
S-4886025023,S-0359369085134597,noise,8,10,10,8,11,19,16,18,19,22,42,49,130,81,25,23,15,12,8,8,8,8,8,8,8,2530
S-4673025027,S-0359369085117394,noise,24,59,22,24,27,10,10,10,10,7,5,5,5,2,2,2,0,2,2,2,2,2,2,2,2,140
S-4886025023,S-0359369085126023,noise,2,135,15,4,4,4,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,220
S-4372025021,S-0359369085130066,noise,4,48,8,6,6,6,5,5,5,5,6,6,6,6,6,5,5,7,4,5,5,8,8,6,6,270
S-4784025026,S-0359369085084776,noise,3,51,7,10,58,3,7,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4886025023,S-0359369085135917,noise,9,183,63,33,23,26,14,9,12,12,9,9,9,16,9,7,7,7,7,7,9,9,12,9,7,280
S-4571025029,S-0359369084041017,noise,0,112,6,12,24,3,3,12,12,9,3,3,6,3,3,3,3,3,12,3,3,3,3,3,3,350
S-4372025021,S-0359369085152300,noise,4,31,4,4,4,4,4,19,12,4,8,4,8,4,4,4,4,4,4,4,4,4,4,4,8,240
S-4372025021,S-0359369085085856,noise,4,6,6,6,6,6,6,6,6,6,6,6,6,5,6,5,6,6,6,6,6,6,6,6,6,240
S-4793025022,S-0359369085861009,noise,3,63,5,3,3,5,3,5,3,5,3,3,5,3,3,5,3,5,3,3,5,5,3,5,5,250
S-4677025028,S-0359369083465357,noise,3,176,6,12,27,3,3,8,9,3,3,3,5,3,3,3,3,3,5,3,3,3,3,3,3,340
S-4886025023,S-0359369085126023,noise,5,83,7,7,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,320
S-4677025029,S-0359369081335206,noise,4,4,4,5,4,4,5,5,4,5,4,4,5,4,5,4,5,5,5,5,5,5,5,5,4,480
S-4784025026,S-0359369085162549,noise,0,21,0,0,0,0,3,12,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4673025027,S-0359369085135750,noise,4,9,4,4,5,5,7,5,5,7,5,5,5,5,4,7,7,5,5,4,7,5,5,5,5,240
S-4673025027,S-0359369085164719,noise,0,46,13,4,0,4,0,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,250
S-4886025023,S-0359369085135917,noise,9,111,29,18,14,20,11,9,9,11,11,11,14,32,14,14,7,7,9,11,14,23,23,11,14,280
S-4372025021,S-0359369085121958,noise,0,41,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,250
S-4372025021,S-0359369085137418,noise,4,50,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,7,7,5,7,8,9,7,260
S-4784025026,S-0359369085182018,noise,2,62,10,6,4,6,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,270
S-4687025030,S-0359369085087605,noise,2,10,2,8,6,4,2,4,4,4,4,4,2,4,4,2,4,6,2,2,4,4,4,4,4,420
S-4784025026,S-0359369085186589,noise,0,15,5,5,10,7,7,5,5,7,5,5,5,5,5,2,2,5,2,5,5,2,2,5,5,420
S-4673025027,S-0359369085135214,noise,0,39,6,3,3,6,3,3,3,33,3,3,12,0,3,0,3,3,3,0,3,6,9,0,3,270
S-4673025027,S-0359369085184105,noise,2,28,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,6,4,240
S-4673025027,S-0359369085702948,noise,0,43,3,0,3,0,3,9,12,0,6,3,0,3,0,0,0,0,0,0,0,0,0,3,0,240
S-4793025022,S-0359369085715072,noise,0,30,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,240
S-4886025023,S-0359369085134597,noise,8,7,10,8,10,12,15,18,18,19,40,36,80,138,24,24,14,12,11,10,10,10,8,8,7,2610
S-4372025021,S-0359369085177992,noise,4,37,12,9,10,6,13,6,7,7,5,5,6,6,5,5,5,6,19,16,16,10,11,6,6,350
S-4772025022,S-0359369084111463,noise,11,64,12,9,15,12,12,15,12,11,10,9,10,15,9,10,10,10,12,15,12,9,11,11,9,360
S-4372025021,S-0359369085137418,noise,4,61,5,5,4,5,5,5,4,5,4,4,4,5,4,5,4,4,5,5,4,11,9,5,4,260
S-4673025027,S-0359369085702948,noise,0,40,3,3,3,3,3,13,16,3,10,3,0,3,3,3,3,0,3,3,3,7,10,7,3,240
S-4372025021,S-0359369085138887,noise,4,11,6,7,5,5,6,6,7,5,6,6,5,6,7,5,6,6,6,5,6,6,7,5,7,250
S-4372025021,S-0359369085085856,noise,3,12,5,5,5,5,5,5,7,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,240
S-4772025022,S-0359369084111463,noise,3,24,5,4,5,5,4,4,5,5,4,5,5,6,5,5,5,5,5,5,5,5,5,5,5,360
S-4886025023,S-0359369085185607,noise,0,57,11,6,3,6,3,0,0,3,0,3,3,3,3,0,3,3,3,3,3,0,0,3,3,270
S-4784025026,S-0359369085084776,noise,0,122,19,11,4,11,2,2,2,4,2,2,4,2,0,2,2,2,2,2,2,2,0,2,2,300
S-4571025029,S-0359369084044417,noise,16,5,4,5,5,4,5,5,6,5,6,6,5,4,6,6,5,6,4,4,5,5,5,5,6,60
S-4372025021,S-0359369085188908,noise,3,14,6,5,5,6,5,6,6,6,5,6,5,5,5,5,5,5,5,6,5,6,5,5,5,360
S-4673025027,S-0359369085719082,noise,4,22,4,4,4,4,6,4,6,4,6,4,4,4,4,4,4,4,6,6,4,4,4,4,4,250
S-4784025026,S-0359369085182018,noise,3,116,24,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,290
S-4772025022,S-0359369084104443,noise,5,54,5,6,6,5,5,6,6,6,5,5,5,5,6,6,5,5,6,5,4,5,6,5,5,370
S-4784025026,S-0359369085143259,noise,0,24,2,4,2,11,2,2,2,4,11,6,2,2,2,2,4,4,2,2,4,9,9,6,2,430
S-4372025021,S-0359369085158620,noise,4,26,5,4,5,5,4,4,5,5,5,4,4,4,5,5,5,5,5,4,4,5,5,5,5,260
S-4793025022,S-0359369085863757,noise,3,18,6,4,7,7,4,6,6,6,6,4,7,4,6,6,4,6,6,7,6,6,6,4,6,280
S-4673025027,S-0359369085164719,noise,0,43,17,4,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,250
S-4372025021,S-0359369085120042,noise,51,33,12,3,3,3,6,3,9,3,3,9,3,3,18,3,3,3,3,3,3,3,3,3,3,60
S-4772025022,S-0359369084111463,noise,6,56,7,6,6,7,6,6,7,6,6,6,6,7,6,6,6,6,6,6,6,6,7,7,6,380
S-4372025021,S-0359369085130066,noise,4,33,7,5,5,5,5,4,5,5,4,5,4,5,5,5,5,5,5,6,6,6,6,5,4,290
S-4784025026,S-0359369085185078,noise,3,18,4,5,4,5,4,4,5,5,4,5,5,5,5,4,5,6,5,5,5,5,5,5,6,250
S-4673025027,S-0359369085172498,noise,0,39,4,4,0,0,4,16,19,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4372025021,S-0359369085121958,noise,2,38,5,5,4,4,5,4,5,4,4,4,5,5,4,4,5,4,4,5,4,4,4,4,5,250
S-4571025029,S-0359369084041017,noise,13,89,15,15,28,15,15,19,19,22,13,15,15,28,17,13,17,19,104,26,24,17,17,15,28,350
S-4372025021,S-0359369085177992,noise,3,33,11,7,9,9,19,7,6,7,6,4,6,6,6,6,6,6,17,13,10,7,7,4,6,350
S-4372025021,S-0359369085142590,noise,4,94,19,32,26,9,9,8,6,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,330
S-4886025023,S-0359369085172688,noise,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
S-4784025026,S-0359369085184170,noise,2,24,4,4,2,2,2,4,4,4,4,2,2,2,2,4,4,4,2,4,2,4,4,4,2,250
S-4886025023,S-0359369085134597,noise,8,8,10,10,10,15,15,16,16,20,39,41,67,140,29,23,13,10,10,8,8,10,8,8,7,2600
S-4573025028,S-0359369085172282,noise,0,23,0,3,3,0,3,3,3,3,3,0,0,3,3,3,3,3,3,3,0,3,3,3,3,250
S-4372025021,S-0359369085121859,noise,4,17,6,4,4,6,4,6,4,7,6,4,7,6,6,4,6,4,6,4,6,6,6,6,6,260
S-4784025026,S-0359369085176879,noise,4,41,5,4,4,5,4,5,4,4,3,4,4,5,5,5,4,4,4,5,5,4,4,4,4,280
S-4372025021,S-0359369085137418,noise,4,32,6,6,5,5,7,5,6,6,6,6,6,5,5,6,6,6,6,7,6,7,6,6,6,260
S-4784025026,S-0359369085146591,noise,0,23,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
S-4784025026,S-0359369085182349,noise,0,23,3,3,3,3,0,3,3,3,3,0,0,0,0,3,0,3,0,0,0,0,0,3,0,400
S-4372025021,S-0359369085177992,noise,16,66,16,16,19,22,13,16,16,16,19,19,13,16,19,13,25,16,73,35,25,19,16,28,25,350
S-4571025029,S-0359369084041017,noise,5,67,5,5,8,5,5,5,7,7,7,7,5,10,5,5,7,7,24,8,8,8,8,7,8,350
S-4886025023,S-0359369085172688,noise,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
S-4677025028,S-0359369084275144,noise,5,37,6,4,6,6,6,6,5,6,6,6,7,7,4,6,6,6,7,7,6,7,7,7,5,340
S-4784025026,S-0359369085182224,noise,3,12,4,4,6,4,4,4,4,4,6,6,4,4,3,4,4,4,4,4,4,4,6,4,3,420
S-4793025022,S-0359369084007737,noise,3,27,5,4,4,5,5,4,4,5,5,5,6,6,6,6,4,5,5,5,5,6,5,7,5,240
S-4372025021,S-0359369085138135,noise,3,35,12,6,6,6,9,14,17,6,9,6,6,6,3,3,3,3,3,3,3,6,3,3,6,240
S-4580025036,S-0359369084274121,noise,16,45,8,11,11,5,5,8,8,8,11,11,16,18,26,34,34,21,13,11,13,11,8,8,8,3540
S-4784025026,S-0359369085175715,noise,0,25,0,0,0,0,0,10,105,5,5,0,0,0,0,20,35,0,0,0,0,50,5,0,0,240
S-4673025027,S-0359369085842520,noise,3,19,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,240
S-4372025021,S-0359369085152573,noise,10,11,12,13,15,14,17,20,17,23,32,34,53,152,52,47,22,18,14,15,11,12,12,12,11,2850
S-4784025026,S-0359369085185078,noise,2,9,5,4,5,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,250
S-4573025028,S-0359369085172282,noise,3,26,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,250
S-4772025022,S-0359369084104443,noise,4,53,4,4,4,5,5,4,5,5,5,5,4,4,5,4,4,5,5,4,4,5,5,5,5,370
S-4682025024,S-0359369085686448,noise,0,87,10,7,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270
S-4784025026,S-0359369085182018,noise,3,84,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,280
S-4372025021,S-0359369085139778,noise,3,23,5,3,4,5,5,4,4,7,4,4,4,4,5,4,5,5,4,5,4,4,7,4,5,270
S-4784025026,S-0359369085146591,noise,0,28,7,3,0,3,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,250
S-4673025027,S-0359369085175475,noise,4,12,6,6,7,6,7,7,6,7,6,7,7,6,7,9,7,7,6,6,6,6,6,9,10,240
S-4673025027,S-0359369085184105,noise,2,45,4,4,4,4,4,6,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,6,240
S-4372025021,S-0359369085085856,noise,4,7,5,6,6,5,7,7,6,6,6,7,7,6,5,6,6,6,6,6,6,7,6,6,7,240
S-4372025021,S-0359369085152300,noise,5,18,5,5,5,5,5,8,10,5,5,5,5,5,8,5,5,5,5,5,5,5,5,5,10,240
S-4372025021,S-0359369085121958,noise,4,40,7,4,4,4,4,4,4,4,7,4,4,7,4,2,4,4,4,4,4,4,2,4,4,260
S-4886025023,S-0359369085126023,noise,4,111,7,5,4,5,4,4,5,4,4,4,4,4,5,5,5,4,4,5,5,4,4,5,5,120
S-4673025027,S-0359369085842520,noise,3,16,4,4,4,4,6,4,6,4,4,3,6,6,4,4,4,6,6,4,4,6,4,6,6,240
S-4571025029,S-0359369084044417,noise,19,7,4,5,4,4,5,4,5,4,5,7,5,5,5,4,4,4,5,5,4,5,5,4,4,60
S-4372025021,S-0359369085120042,noise,47,26,12,3,3,3,9,3,6,3,3,6,3,3,3,0,3,3,3,3,3,3,3,3,3,60
S-4571025029,S-0359369084042932,noise,5,16,5,5,6,5,5,7,5,6,5,5,5,6,5,6,5,5,6,5,5,7,7,5,7,260
S-4372025021,S-0359369085085856,noise,5,11,6,6,6,6,6,7,6,5,6,6,9,8,6,7,6,6,7,8,6,9,8,7,6,240
S-4673025027,S-0359369085166276,noise,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4573025028,S-0359369085134522,noise,4,44,7,6,8,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,4,5,5,5,5,400
S-4372025021,S-0359369085121958,noise,2,48,6,4,6,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,6,4,4,4,250
S-4372025021,S-0359369085152300,noise,0,23,3,0,0,3,0,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,240
S-4682025024,S-0359369085844138,noise,4,84,12,6,4,4,4,6,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,230
S-4784025026,S-0359369085162549,noise,0,30,3,0,0,0,3,7,7,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,240
S-4793025022,S-0359369085861009,noise,2,72,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,250
S-4886025023,S-0359369085127955,noise,2,93,8,12,26,3,3,6,5,8,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,280
S-4673025027,S-0359369085166276,noise,2,10,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,240
S-4684025022,S-0359369085722748,noise,3,202,39,8,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,290
S-4372025021,S-0359369085121958,noise,2,52,5,3,3,3,5,5,3,3,5,5,7,5,7,5,3,3,5,5,5,5,3,7,5,250
S-4372025021,S-0359369085138887,noise,4,24,6,6,9,6,4,6,6,9,6,6,7,9,6,4,6,4,4,6,6,4,6,6,6,250
S-4784025026,S-0359369085156319,noise,3,12,5,5,5,5,5,5,5,5,5,4,5,5,6,5,5,5,5,5,4,4,4,5,5,250
S-4372025021,S-0359369085142590,noise,3,70,14,22,21,9,10,10,10,6,5,5,5,5,6,5,5,6,5,7,6,5,5,5,5,330
S-4372025021,S-0359369085130066,noise,3,50,8,5,5,5,3,3,5,5,3,5,5,5,3,3,3,5,3,3,5,5,5,5,5,270
S-4571025029,S-0359369084044417,noise,25,6,6,4,4,4,4,4,6,4,4,6,4,6,4,6,6,4,6,6,4,4,6,4,4,60
S-4677025033,S-0359369083951398,noise,3,46,4,6,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,380
S-4372025021,S-0359369085188908,noise,2,36,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,360
S-4372025021,S-0359369085121958,noise,0,30,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,0,3,3,3,0,250
S-4793025022,S-0359369084007737,noise,3,28,5,4,5,3,5,4,5,4,5,3,5,4,5,5,5,4,4,5,3,5,5,8,5,230
S-4673025027,S-0359369085184105,noise,3,30,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5,5,5,5,6,240
S-4372025021,S-0359369085121958,noise,3,37,6,6,6,3,3,3,3,6,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,260
S-4784025026,S-0359369085156319,noise,3,11,4,4,6,4,6,4,6,6,4,6,4,4,4,4,6,6,6,4,6,4,7,4,4,250
S-4784025026,S-0359369085084776,noise,0,24,0,0,0,0,0,20,8,0,4,0,4,0,0,0,4,4,8,0,0,4,0,0,0,240
S-4673025027,S-0359369085172498,noise,4,49,11,8,4,4,4,15,19,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4372025021,S-0359369085138887,noise,5,15,5,5,6,6,6,6,6,7,7,6,8,5,6,7,5,6,6,6,6,5,6,6,6,250
S-4372025021,S-0359369085138390,noise,0,43,3,3,3,3,3,3,3,3,0,0,3,0,3,0,0,0,3,0,3,3,3,3,3,260
S-4886025023,S-0359369085135917,noise,9,151,29,20,16,20,14,11,11,11,11,9,16,34,14,9,7,7,9,11,14,18,20,11,14,280
S-4886025023,S-0359369085185714,noise,12,58,29,42,21,15,19,13,17,8,10,8,6,6,4,4,4,4,4,4,4,4,4,4,4,420
S-4885025022,S-0359369085150734,noise,2,47,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,430
S-4793025022,S-0359369085860290,noise,10,45,17,10,7,7,10,10,10,7,7,7,17,3,3,3,3,3,3,3,3,3,3,3,7,230
S-4673025027,S-0359369085135214,noise,0,79,13,7,3,7,0,0,3,3,3,3,3,0,3,0,0,7,0,10,3,0,0,3,10,270
S-4573025028,S-0359369085172282,noise,2,12,4,4,4,4,4,2,4,2,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,250
S-4372025021,S-0359369085130066,noise,4,57,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,270
S-4784025026,S-0359369085156319,noise,4,9,5,5,5,5,5,6,5,5,6,5,5,6,6,7,5,6,6,6,5,7,6,6,7,250
S-4677025028,S-0359369084275144,noise,7,77,4,5,7,4,4,5,4,5,4,7,4,5,5,5,4,5,5,5,5,5,7,5,5,330
S-4372025021,S-0359369085121859,noise,4,25,5,5,5,4,4,4,4,5,4,5,5,4,7,5,5,5,5,11,14,23,25,5,5,260
S-4372025021,S-0359369085121958,noise,3,24,6,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,0,3,3,0,0,3,250
S-4372025021,S-0359369085158620,noise,5,58,7,5,5,5,2,2,2,7,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,270
S-4673025027,S-0359369085129829,noise,2,15,2,2,4,2,2,4,2,4,4,4,4,4,2,4,2,2,4,4,4,4,4,4,4,240
S-4793025022,S-0359369085715999,noise,2,68,7,5,5,5,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,5,280
S-4677025033,S-0359369081334563,noise,2,39,7,7,10,5,5,2,5,7,5,5,2,7,2,5,5,2,15,2,5,2,5,5,7,390
S-4886025023,S-0359369085126023,noise,5,106,9,9,11,5,2,2,5,2,2,2,5,2,2,2,2,2,5,2,5,2,2,5,2,340
S-4784025026,S-0359369085090211,noise,5,64,9,6,5,9,6,5,6,6,5,5,6,5,6,6,6,6,6,8,12,8,6,5,6,290
S-4677025028,S-0359369083976205,noise,10,163,18,23,21,13,13,15,15,26,13,13,21,13,13,8,62,13,54,44,52,15,10,18,41,330
S-4673025027,S-0359369085129829,noise,3,13,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,250
S-4784025026,S-0359369085090211,noise,5,43,5,5,4,5,5,5,5,5,5,4,5,4,5,5,5,6,4,5,6,5,6,6,5,280
S-4886025023,S-0359369085185607,noise,0,70,13,3,3,10,3,3,3,3,3,3,3,3,0,3,3,10,0,3,3,0,0,3,3,280
S-4673025027,S-0359369085148480,noise,0,31,7,3,3,3,0,7,3,10,3,7,3,3,0,3,3,3,3,3,3,3,3,7,3,250
S-4677025033,S-0359369083951794,noise,3,6,4,4,4,6,4,4,4,4,4,6,6,4,4,6,4,6,6,6,4,4,6,6,6,460
S-4886025023,S-0359369085185607,noise,3,54,9,6,3,6,3,3,3,6,3,3,6,3,3,3,3,6,3,6,9,9,6,3,3,280
S-4784025026,S-0359369085090211,noise,5,166,24,17,11,6,6,6,6,8,6,6,6,8,5,5,5,6,6,13,27,8,6,5,6,280
S-4413110100,S-0359369084647912,noise,3,11,4,4,4,7,4,4,4,6,4,6,4,4,3,4,6,4,4,6,4,4,3,4,4,430
S-4372025021,S-0359369085170450,noise,35,17,4,4,6,4,6,4,4,4,4,6,6,6,8,4,4,4,4,4,4,4,4,4,4,60
