site,sid,leaktype,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
S-4573025028,S-0359369085154827,in,5,48,6,6,6,5,5,4,6,5,6,5,5,4,6,5,5,6,5,9,8,7,9,11,6,250
S-4180025322,S-0359369083973772,in,8,83,7,7,8,6,7,8,9,6,5,6,5,12,5,5,8,6,30,113,78,21,15,10,11,4440
S-4372025021,S-0359369085184741,in,0,41,7,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
S-4728010101,S-0359369085248801,in,0,218,166,26,3,13,3,0,3,0,3,3,0,10,0,7,0,0,0,0,7,7,3,0,3,290
S-4677025028,S-0359369083929626,in,5,86,7,8,7,7,6,6,7,6,6,7,6,5,6,6,6,6,6,6,5,6,6,7,6,320
S-4729010102,S-0359369084097779,in,3,13,4,4,4,4,4,4,4,4,3,4,4,6,4,4,4,4,4,4,4,4,4,4,4,390
S-4677025033,S-0359369081333292,in,6,106,9,11,11,8,9,11,9,11,6,8,8,8,9,8,11,14,32,27,20,12,12,12,9,360
S-4372025021,S-0359369085118665,in,4,19,5,5,5,6,5,6,5,6,6,5,5,6,6,4,6,5,5,5,5,5,5,6,6,250
S-4372025021,S-0359369085132252,in,3,28,6,6,5,6,5,6,5,9,6,5,11,9,5,4,5,5,6,6,6,15,26,15,6,270
S-4677025033,S-0359369083952909,in,3,17,6,6,4,4,5,6,6,5,6,5,6,5,5,6,4,6,6,5,6,6,6,5,6,280
S-4677025033,S-0359369083954624,in,7,84,5,5,7,2,2,5,5,2,5,5,5,5,2,2,2,2,5,2,5,2,2,5,5,330
S-4721011100,S-0359369084107040,in,3,18,4,4,5,4,4,4,5,4,4,4,5,6,4,4,5,4,4,9,8,5,4,4,5,380
S-4677025033,S-0359369083951927,in,14,122,26,22,26,24,26,28,30,32,30,37,30,24,20,25,31,33,46,84,73,55,37,34,34,330
S-4521010100,S-0359369084103833,in,13,22,13,15,15,17,15,11,15,13,11,13,13,11,24,15,8,13,85,97,78,32,38,53,32,4450
S-4673025027,S-0359369085152458,in,0,21,3,3,3,0,0,3,3,3,0,0,3,3,3,3,3,3,3,3,3,0,3,3,3,240
S-4677025028,S-0359369084286919,in,6,36,7,7,9,9,9,19,26,11,8,8,7,18,6,8,7,11,11,8,8,9,9,12,11,380
S-4677025033,S-0359369083951851,in,12,111,3,6,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,330
S-4677025028,S-0359369084277363,in,21,84,33,26,26,18,29,13,12,9,8,7,5,4,4,3,3,3,3,3,4,3,4,3,4,220
S-4372025021,S-0359369085222814,in,3,34,12,9,9,6,6,12,15,9,9,6,3,3,3,3,0,0,3,3,3,3,0,3,3,240
S-4677025028,S-0359369083948675,in,4,51,6,6,12,4,6,4,6,6,6,6,4,4,2,2,4,2,6,4,2,2,4,2,4,360
S-4376025033,S-0035514005600391,in,4,63,7,7,7,6,8,7,7,6,7,7,8,7,8,7,8,8,14,27,21,14,11,10,9,380
S-4682025024,S-0359369085729164,in,0,33,7,3,0,3,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,3,3,0,0,270
S-4372025021,S-0359369085132393,in,4,47,9,7,7,10,6,7,6,7,7,7,9,16,4,6,7,6,9,9,7,6,7,6,7,390
S-4376025033,S-0035514005600295,in,0,15,3,0,3,6,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,420
S-4677025028,S-0359369084277629,in,12,10,4,5,6,4,5,5,5,6,6,5,5,5,5,6,6,5,5,5,5,5,4,5,5,240
S-4677025029,S-0359369081310407,in,4,43,4,4,4,4,4,4,4,2,4,2,4,2,4,4,4,4,4,4,2,4,4,4,4,380
S-4677025028,S-0359369083965760,in,18,40,23,31,27,27,33,29,24,26,25,24,23,32,30,28,37,56,37,26,35,25,25,25,29,470
S-4372025021,S-0359369085193551,in,4,285,5,8,4,5,5,5,5,4,4,5,4,5,5,5,4,4,5,5,5,5,4,5,5,310
S-4677025028,S-0359369083965760,in,6,27,16,15,12,14,17,15,17,19,9,12,9,13,13,9,15,21,11,11,12,10,11,10,12,550
S-4677025033,S-0359369083953741,in,4,45,6,8,5,6,6,5,5,5,6,5,5,6,5,6,6,5,5,6,5,6,6,4,5,360
S-4772025022,S-0359369084107081,in,4,226,5,7,4,5,5,4,4,4,6,5,5,4,5,4,7,5,5,6,5,5,4,6,5,310
S-4682025024,S-0359369085862866,in,0,118,30,6,3,9,0,0,0,3,3,0,3,0,0,0,3,0,0,0,0,3,0,0,0,290
S-4784025026,S-0359369085139752,in,7,61,14,11,11,7,7,7,7,22,4,4,7,7,4,4,4,4,4,11,22,22,14,4,7,260
S-4677025028,S-0359369084281696,in,5,52,10,14,14,6,5,5,5,6,3,5,3,3,5,5,3,5,5,3,3,3,5,3,3,420
S-4677025028,S-0359369083465399,in,5,61,6,5,5,6,5,6,6,5,4,6,6,5,6,5,6,6,6,6,6,6,6,6,6,280
S-4677025028,S-0359369084288196,in,10,46,12,15,15,17,15,15,12,19,15,12,12,24,12,17,17,12,36,17,12,10,10,17,24,380
S-4885025022,S-0359369085222269,in,4,59,7,9,15,7,7,7,7,17,7,4,7,13,7,9,7,13,39,11,9,9,7,9,13,360
S-4677025033,S-0359369083951547,in,7,32,7,7,6,7,6,9,7,7,6,5,5,6,6,5,5,6,10,5,5,5,5,5,5,380
S-4677025029,S-0359369083954384,in,16,76,8,9,9,7,8,12,11,10,9,9,12,29,6,5,6,8,9,29,18,20,22,18,14,330
S-4687025030,S-0359369085090674,in,3,39,5,5,5,3,3,5,3,5,5,5,5,5,5,5,5,3,3,3,5,5,5,3,5,420
S-4376025033,S-0035514005600389,in,0,31,3,3,10,7,3,3,0,7,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,410
S-4784025026,S-0359369085086177,in,3,12,3,3,3,5,5,3,3,3,5,5,3,3,3,3,3,3,3,3,3,5,3,3,3,430
S-4677025028,S-0359369084283239,in,20,30,32,26,29,24,25,26,26,21,37,34,41,109,27,26,32,28,30,101,81,61,57,51,39,4480
S-4372025021,S-0359369085218259,in,3,31,7,3,3,7,10,14,14,3,7,10,17,3,3,0,3,3,3,3,3,3,3,3,3,230
S-2711010100,S-0359369084032438,in,3,29,3,3,3,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,0,3,250
S-4573025028,S-0359369085165716,in,14,56,22,22,17,19,19,14,19,22,22,19,25,22,31,22,17,22,22,17,17,53,86,33,17,260
S-4677025028,S-0359369083969317,in,8,289,8,15,10,5,7,6,5,6,5,5,5,5,3,5,6,5,7,6,6,6,6,6,5,310
S-4677025028,S-0359369084258660,in,5,27,24,50,60,10,11,19,16,23,11,12,8,8,6,5,4,5,6,5,5,6,6,6,4,380
S-4677025028,S-0359369084288196,in,17,36,23,26,26,30,26,26,30,25,23,23,19,36,16,17,26,29,144,42,30,25,27,32,32,380
S-4677025033,S-0359369083953139,in,2,76,14,12,9,2,2,5,7,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,350
S-4677025028,S-0359369083964946,in,0,736,23,69,40,3,17,6,6,3,6,6,0,0,0,0,0,0,0,0,3,0,0,0,3,310
S-4677025028,S-0359369083465399,in,4,41,5,5,5,5,5,5,6,6,5,6,6,5,5,4,4,6,4,6,6,6,5,6,6,280
S-4677025028,S-0359369083975652,in,7,43,7,7,6,6,6,6,7,6,7,6,6,6,6,7,7,7,7,6,4,6,6,6,4,430
S-4372025021,S-0359369085136931,in,3,18,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,6,6,4,4,260
S-4793025022,S-0359369085860324,in,3,18,6,5,6,5,5,6,6,6,5,6,6,6,6,6,6,5,6,6,6,5,6,6,6,260
S-4784025026,S-0359369085084875,in,3,23,5,5,4,5,5,6,5,4,5,5,5,5,5,5,4,5,5,6,5,5,6,5,6,450
S-4521010100,S-0359369084102777,in,5,28,5,6,5,6,6,5,6,5,4,6,6,6,5,5,6,5,6,6,5,6,6,5,6,470
S-4677025033,S-0359369083952107,in,5,30,9,9,7,7,11,16,14,12,9,7,12,11,9,11,9,11,12,11,11,5,7,20,9,380
S-4793025022,S-0359369085859748,in,4,51,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,250
S-4413110100,S-0359369084099742,in,12,23,20,18,21,16,18,20,25,38,22,22,21,55,17,15,23,21,34,71,67,25,26,25,30,2780
S-4677025033,S-0359369083953840,in,3,116,4,6,7,4,4,4,6,4,4,4,4,4,4,4,4,3,4,4,6,6,4,6,6,340
S-4677025033,S-0359369083955506,in,0,93,14,14,25,0,4,14,14,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,330
S-4677025028,S-0359369083976106,in,3,125,18,10,7,7,4,6,6,4,4,6,4,4,4,4,6,4,6,4,4,4,6,4,6,280
S-4677025033,S-0359369083951976,in,4,30,7,10,7,5,7,7,6,6,7,6,4,5,5,5,5,6,5,7,6,5,6,5,5,290
S-4721011100,S-0359369084142856,in,3,15,5,5,5,3,3,5,5,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,5,380
S-4677025028,S-0359369084277041,in,9,44,24,31,30,33,18,11,13,17,11,9,13,13,9,7,11,22,9,15,15,22,20,13,9,480
S-4372025021,S-0359369085093306,in,0,78,3,3,6,0,3,3,6,3,0,0,3,12,3,0,3,3,3,3,0,3,3,3,3,340
S-4677025028,S-0359369084283239,in,27,31,24,27,31,31,28,29,25,28,32,35,37,68,32,33,33,32,37,167,112,90,86,67,42,4470
S-4677025033,S-0359369083952909,in,3,23,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,280
S-4677025028,S-0359369084283239,in,28,32,28,31,26,29,33,28,29,29,31,35,31,83,30,32,31,32,39,271,108,101,92,82,47,4510
S-4677025033,S-0359369081375285,in,15,46,24,25,27,34,31,26,32,25,21,18,22,38,29,18,31,36,113,224,117,80,63,64,33,4450
S-4684025022,S-0359369085696983,in,0,42,10,3,0,3,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
S-4784025026,S-0359369085084875,in,4,17,7,5,6,6,6,6,5,5,7,6,5,5,5,5,6,6,6,6,5,5,5,5,6,450
S-2911010106,S-0359369084038922,in,3,70,19,14,8,11,6,8,6,22,8,8,11,6,6,6,6,6,6,6,6,8,8,6,6,260
S-4677025028,S-0359369084258660,in,6,24,58,79,81,23,23,29,30,17,11,10,13,8,5,5,5,5,4,5,7,6,7,5,6,410
S-4677025033,S-0359369083955787,in,3,446,9,33,7,3,7,5,3,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,310
S-4677025033,S-0359369083954624,in,3,62,5,5,6,5,5,5,5,5,5,5,5,5,5,5,3,6,5,5,5,6,5,3,5,340
S-4784025026,S-0359369085082861,in,3,320,11,16,8,3,5,3,5,3,5,3,5,3,3,5,3,5,3,11,33,30,33,8,5,300
S-4784025026,S-0359369085196836,in,8,35,19,38,25,13,19,10,13,10,15,10,13,6,13,8,8,17,8,6,8,8,8,10,10,410
S-4793025022,S-0359369085864961,in,4,15,4,6,6,6,6,5,5,6,5,5,6,6,5,5,6,6,6,5,5,6,6,6,6,250
S-4677025033,S-0359369084273222,in,9,38,12,9,23,19,5,5,5,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,0,350
S-4677025028,S-0359369084279195,in,11,11,0,4,0,4,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,4,4,0,120
S-4684025022,S-0359369085859631,in,4,17,6,6,6,8,7,6,6,6,8,9,5,6,6,6,6,6,7,6,9,8,7,5,6,260
S-4687025032,S-0359369085164156,in,3,48,7,5,3,5,3,5,3,3,5,3,3,5,3,3,3,3,5,5,3,5,5,3,3,260
S-4677025028,S-0359369084269949,in,23,89,21,23,26,26,23,32,30,23,26,23,34,30,38,21,49,19,32,32,32,32,30,28,34,350
S-4677025033,S-0359369083955787,in,4,358,7,15,7,4,4,4,6,6,6,6,4,4,4,4,4,4,4,6,6,6,4,6,6,310
S-4793025022,S-0359369084006838,in,3,129,6,9,34,3,3,6,6,0,3,3,3,3,0,0,0,3,0,0,3,3,0,0,0,330
S-4677025028,S-0359369084283734,in,4,42,6,4,4,6,4,4,4,6,4,4,4,4,6,6,4,6,4,4,4,4,6,4,4,260
S-4885025022,S-0359369085192769,in,2,63,4,5,7,4,4,2,4,7,4,4,4,4,2,4,2,2,4,4,2,2,4,4,2,380
S-4372025021,S-0359369085164057,in,14,62,20,23,20,16,20,16,18,20,18,20,23,23,18,18,18,14,16,21,18,18,21,20,20,250
S-4729010102,S-0359369084012737,in,3,3,5,3,5,5,5,3,5,5,3,3,3,3,5,3,3,5,5,5,5,3,3,5,5,450
S-4793025022,S-0359369085858153,in,0,53,12,8,4,4,4,4,4,12,4,4,4,4,0,4,4,0,4,0,0,4,4,4,4,260
S-4793025022,S-0359369084006036,in,3,33,3,6,5,5,5,5,5,5,5,5,5,5,5,3,5,3,5,6,6,5,5,5,5,260
S-4372025021,S-0359369085132252,in,3,35,6,10,6,5,5,6,5,8,6,6,11,10,6,5,3,5,6,3,5,16,27,16,5,260
S-4729010101,S-0359369084103841,in,21,27,29,23,29,31,27,25,24,30,27,29,26,27,59,37,46,40,143,61,60,63,52,30,69,4280
S-4673025027,S-0359369085117014,in,21,25,16,14,14,11,14,13,15,18,40,31,40,51,19,16,12,12,16,20,24,51,58,70,31,2480
S-4677025028,S-0359369084281696,in,5,46,13,17,17,7,4,7,5,5,4,5,4,4,4,4,4,4,4,4,4,3,4,4,5,370
S-2911010106,S-0359369084038922,in,7,72,23,13,10,13,7,7,10,20,7,7,10,3,3,3,3,3,7,3,3,7,7,7,7,270
S-4677025033,S-0359369083955506,in,2,23,6,4,4,4,4,4,4,4,4,2,2,4,4,2,4,4,2,2,4,4,4,4,2,420
S-4677025028,S-0359369084263413,in,8,91,16,18,28,10,10,12,12,24,8,8,8,10,6,6,6,6,6,8,8,8,6,8,8,370
S-4677025028,S-0359369084289343,in,4,8,6,6,5,5,6,6,6,6,6,5,6,7,6,6,6,7,6,7,6,6,6,6,7,420
S-4721011100,S-0359369084107040,in,4,21,5,5,4,6,6,5,5,6,4,5,5,7,5,5,5,5,6,7,8,5,5,5,6,390
S-4784025026,S-0359369085091375,in,3,52,9,5,7,17,9,7,7,5,9,7,5,3,3,2,2,2,2,3,2,3,3,2,3,410
S-4886025023,S-0359369085084602,in,2,475,24,28,13,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,310
S-4677025028,S-0359369084289343,in,4,8,6,5,5,5,5,6,5,5,5,5,5,5,5,5,5,7,5,5,6,5,6,5,6,430
S-5011010101,S-0359369083969341,in,46,29,22,23,19,28,29,31,38,40,61,62,37,29,69,86,78,88,64,70,41,38,37,34,24,4430
S-4372025021,S-0359369085121446,in,2,14,2,2,2,2,4,4,4,2,2,2,2,2,4,4,4,4,4,2,2,2,4,4,2,260
S-4413110100,S-0359369084110507,in,3,9,8,5,7,5,6,5,5,6,6,6,6,7,5,5,6,5,5,8,7,6,6,6,7,390
S-4677025033,S-0359369081372886,in,11,33,20,20,22,15,17,13,13,17,15,15,15,15,13,13,13,20,46,24,20,26,30,26,20,400
S-4677025028,S-0359369083963450,in,0,84,3,3,9,3,3,6,3,3,3,3,3,3,3,3,3,0,3,3,0,0,3,3,3,350
S-4677025033,S-0359369083953840,in,4,99,5,5,7,4,4,5,5,5,5,5,4,4,5,4,4,4,5,5,5,5,5,4,5,340
S-4372025021,S-0359369085164057,in,13,55,23,21,21,15,19,15,17,19,17,21,17,21,15,17,19,13,19,17,19,21,23,25,19,260
S-4682025024,S-0359369085862627,in,0,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270
S-4677025028,S-0359369084279195,in,10,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,120
S-4677025033,S-0359369083951851,in,11,110,5,8,16,5,5,5,5,5,5,5,3,8,5,3,5,3,5,8,8,5,5,8,5,330
S-4677025033,S-0359369083954392,in,12,612,36,84,41,5,22,10,12,7,10,5,2,5,2,2,2,2,2,2,2,2,2,2,2,310
S-4784025026,S-0359369085192439,in,3,53,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,240
S-4677025033,S-0359369083951224,in,10,187,20,28,45,18,18,25,23,13,20,20,13,25,15,13,18,15,23,25,25,18,15,18,20,330
S-4784025026,S-0359369085086177,in,2,17,5,3,5,5,5,5,3,3,5,5,5,5,3,5,5,5,3,5,5,5,5,5,3,440
S-4784025026,S-0359369085196869,in,7,34,22,17,17,10,5,5,7,7,5,5,5,5,2,2,2,2,2,2,2,2,2,2,5,370
S-4372025021,S-0359369085177554,in,2,174,11,20,39,4,6,11,11,4,4,4,6,4,4,4,2,2,4,4,2,2,4,4,4,340
S-4687025030,S-0359369085177778,in,7,10,8,8,8,10,16,8,9,10,14,13,18,13,50,78,36,28,26,10,11,12,15,12,9,540
S-4793025022,S-0359369084006838,in,3,129,9,15,30,3,6,6,6,3,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,330
S-4721011100,S-0359369084144076,in,4,54,6,5,6,5,6,5,5,5,5,7,5,5,5,5,5,5,7,6,5,5,6,5,6,340
S-4772025022,S-0359369084112636,in,3,6,5,6,4,4,5,5,4,4,5,6,5,4,4,5,5,5,5,6,4,5,5,5,4,400
S-4784025026,S-0359369085196836,in,10,32,16,16,16,18,14,16,18,14,20,18,16,14,16,14,12,28,16,14,18,20,20,18,10,420
S-4372025021,S-0359369085093306,in,3,36,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,3,6,5,5,5,5,5,6,340
S-4677025033,S-0359369083955787,in,3,401,9,20,8,5,6,5,5,3,5,5,3,5,5,3,3,5,5,5,5,3,3,5,3,310
S-4673025027,S-0359369085118848,in,2,28,5,5,5,5,5,2,5,2,5,5,9,2,5,2,5,2,2,5,5,2,5,5,5,240
S-4677025028,S-0359369084277991,in,5,38,6,6,5,6,6,5,6,6,5,6,6,8,6,5,5,6,6,7,6,7,6,6,5,350
S-4372025021,S-0359369085139026,in,4,17,7,7,8,7,6,7,6,6,5,6,6,5,6,5,5,5,5,6,6,7,6,5,6,260
S-4677025033,S-0359369083952909,in,4,15,6,4,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,280
S-4721011100,S-0359369084118500,in,4,7,6,4,5,5,5,5,5,5,5,5,5,6,5,5,5,4,5,5,5,6,5,5,4,470
S-4376025033,S-0035514005600391,in,4,58,7,5,5,5,5,5,5,5,7,7,8,7,8,5,7,8,14,32,22,14,13,8,11,380
S-4885025022,S-0359369085145197,in,17,150,24,24,28,21,22,22,19,27,23,22,27,112,18,19,23,24,35,33,26,29,27,22,26,340
S-4721011100,S-0359369084142856,in,2,22,3,3,3,2,3,3,3,3,3,3,3,5,3,3,3,3,5,3,3,3,3,3,3,390
S-4673025027,S-0359369085159552,in,3,19,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,5,3,5,230
S-4372025021,S-0359369085121487,in,12,99,41,30,25,19,18,14,12,14,12,9,11,14,9,7,7,5,7,7,7,9,9,9,9,270
S-4677025028,S-0359369084276845,in,4,67,4,8,8,6,6,4,6,4,4,6,4,4,4,4,4,4,4,4,6,4,6,6,6,350
S-4677025033,S-0359369081375285,in,19,38,27,23,29,34,37,26,30,22,21,21,21,41,21,21,29,41,66,267,207,65,53,34,25,4500
S-4677025028,S-0359369084275995,in,21,29,16,14,16,21,11,18,20,22,16,16,14,22,18,18,14,21,128,50,34,21,20,20,32,4370
S-4772025022,S-0359369084118104,in,6,50,7,7,9,13,7,9,9,20,13,11,7,11,7,9,9,11,20,24,15,13,13,11,13,360
S-4677025028,S-0359369084263090,in,10,59,20,18,18,23,18,14,14,11,12,10,7,5,5,5,4,5,5,4,5,5,7,7,7,420
S-4793025022,S-0359369084006077,in,4,33,4,4,4,4,4,4,4,4,4,4,6,6,4,6,4,6,4,6,4,6,4,4,6,270
S-4684025022,S-0359369085696983,in,3,45,8,5,3,3,3,3,3,5,3,3,0,3,3,3,0,3,3,3,3,3,3,3,0,260
S-4677025028,S-0359369084269220,in,4,65,12,10,7,25,22,15,12,6,6,6,7,4,3,3,3,3,3,3,3,3,3,3,3,540
S-4673025027,S-0359369085117014,in,20,21,12,11,14,12,13,12,13,15,41,37,45,50,17,12,13,13,15,17,17,31,37,46,23,2490
S-4372025021,S-0359369085139026,in,4,31,8,10,6,6,12,10,6,6,6,6,10,19,6,4,4,4,6,6,6,8,10,6,8,260
S-4372025021,S-0359369085164057,in,9,72,18,14,16,7,5,5,5,7,7,7,11,9,5,5,4,4,4,5,4,5,5,5,9,260
S-4677025028,S-0359369084278478,in,5,243,17,35,47,5,7,12,17,5,2,5,2,2,2,0,2,2,2,2,0,0,2,2,2,330
S-4677025028,S-0359369084288196,in,9,45,16,14,14,16,16,14,14,16,16,16,14,19,14,14,16,14,38,14,12,14,19,21,24,380
S-4372025021,S-0359369085085518,in,2,24,2,2,2,4,2,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,4,240
S-4677025028,S-0359369084289301,in,16,251,59,35,29,13,19,13,11,13,5,8,5,5,3,3,3,3,3,3,3,3,3,5,3,280
S-4677025033,S-0359369083951927,in,18,117,23,18,26,21,32,28,26,26,33,33,26,21,19,19,19,25,40,41,36,39,39,43,26,350
S-4573025028,S-0359369085154827,in,4,35,6,6,4,5,5,4,4,6,5,4,5,5,5,5,5,5,4,4,5,5,5,6,5,250
S-4677025028,S-0359369083465399,in,4,29,5,5,6,6,6,5,5,6,6,6,5,5,6,5,5,4,5,6,6,4,6,6,6,290
S-4677025028,S-0359369084281407,in,14,134,20,18,20,15,17,20,21,18,25,19,18,19,15,13,17,14,21,21,31,77,60,25,18,290
S-4677025033,S-0359369083952305,in,18,34,25,28,26,30,30,36,32,30,26,28,25,23,30,29,31,30,68,51,40,53,45,68,50,4180
S-4677025028,S-0359369084284591,in,7,259,65,30,25,16,19,12,12,9,14,14,9,28,9,14,9,9,9,14,16,23,23,12,14,300
S-4793025022,S-0359369085861215,in,32,54,70,26,28,30,25,31,33,26,23,33,40,46,25,21,29,26,29,31,28,51,55,48,38,2570
S-4413110100,S-0359369084106190,in,23,22,21,20,19,25,30,39,47,40,21,25,19,42,22,21,26,26,45,38,44,33,33,23,24,2840
S-4772025022,S-0359369084110747,in,3,25,4,5,5,4,5,4,4,5,6,6,5,5,6,4,4,4,5,5,4,5,5,5,5,390
S-4673025027,S-0359369085152458,in,3,11,5,6,4,3,5,5,6,4,5,4,5,4,6,6,5,5,5,5,5,4,5,5,6,240
S-4673025027,S-0359369085166714,in,11,32,11,11,14,4,4,7,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4677025028,S-0359369084289301,in,18,172,51,30,27,15,15,12,9,12,9,9,6,3,3,3,3,3,3,3,3,3,3,3,3,280
S-4677025033,S-0359369083951224,in,15,173,19,22,43,19,17,22,24,15,22,19,15,24,15,17,19,15,28,22,19,19,19,28,28,330
S-4372025021,S-0359369085218259,in,6,26,9,9,9,12,14,23,23,12,14,20,26,9,6,6,6,6,6,6,9,12,9,9,9,230
S-4793025022,S-0359369085859748,in,2,40,5,5,5,2,2,5,2,2,2,2,2,2,5,2,2,2,2,5,2,2,2,2,2,250
S-4673025027,S-0359369085118848,in,2,36,5,2,2,5,5,5,2,2,5,5,7,2,5,5,2,2,2,2,2,2,2,5,5,240
S-4677025028,S-0359369084277629,in,14,10,7,4,6,6,4,6,4,4,4,6,6,4,4,6,6,4,6,4,6,6,4,6,6,240
S-4784025026,S-0359369085088884,in,5,227,9,21,10,6,16,6,5,6,9,9,6,5,5,6,5,6,7,7,9,7,5,6,6,320
S-4580025036,S-0359369083973475,in,4,32,13,13,15,7,7,5,6,5,6,5,7,10,6,6,6,5,9,7,6,6,5,6,5,390
S-4376025033,S-0035514005600389,in,0,22,6,6,3,32,6,0,3,6,6,3,6,6,3,3,3,3,3,3,3,6,3,10,3,420
S-4521010100,S-0359369084100888,in,0,34,0,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,360
S-4885025022,S-0359369085189013,in,3,68,5,13,16,8,8,8,5,5,8,8,3,34,5,5,10,5,13,8,5,5,5,5,26,340
S-2711010100,S-0359369085221832,in,4,6,5,5,6,5,5,6,6,6,6,6,8,6,5,5,5,5,6,5,6,5,5,7,5,250
S-4677025028,S-0359369084263090,in,3,32,6,6,10,6,6,6,6,13,6,6,6,13,6,6,6,6,13,6,6,6,3,6,16,390
S-4372025021,S-0359369085136931,in,4,17,5,4,5,7,7,5,4,5,5,5,5,5,5,5,5,5,5,7,7,8,10,8,5,250
S-4673025027,S-0359369085161517,in,0,23,0,3,3,3,3,6,6,3,3,3,19,3,3,0,0,0,0,3,0,3,0,6,3,240
S-4793025022,S-0359369084006085,in,0,54,4,0,0,4,0,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,260
S-4376025033,S-0035514005600354,in,3,5,5,5,7,5,5,5,5,3,5,5,5,7,3,5,5,5,3,5,5,5,3,5,5,420
S-4793025022,S-0359369084006085,in,0,57,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
S-4677025028,S-0359369084281696,in,4,45,7,10,10,6,3,4,4,6,4,4,3,4,3,4,3,3,4,3,4,4,4,4,3,360
S-4885025022,S-0359369085133961,in,7,106,12,17,22,14,8,10,11,15,8,10,8,12,6,6,6,6,7,6,7,7,7,7,10,380
S-4677025028,S-0359369084284948,in,7,51,16,22,20,7,5,5,5,4,4,4,4,4,4,4,3,4,5,3,4,4,4,4,4,400
S-4793025022,S-0359369085860324,in,2,19,6,5,5,5,6,5,5,5,6,6,5,5,6,5,5,4,6,5,6,5,5,6,6,260
S-4677025029,S-0359369081333011,in,3,28,0,3,3,0,6,0,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,0,3,390
S-4372025021,S-0359369085121446,in,0,49,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
S-4793025022,S-0359369085176861,in,3,26,6,6,4,4,4,6,4,6,6,4,4,4,6,4,7,4,4,4,6,4,4,6,6,260
S-5011010101,S-0359369084272844,in,3,788,37,105,56,6,37,9,9,3,15,15,3,3,3,3,3,0,3,3,3,3,3,6,3,310
S-4677025028,S-0359369084283734,in,4,49,4,4,6,4,4,4,4,6,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,260
S-4784025026,S-0359369085191258,in,4,52,10,6,8,6,6,6,4,6,4,6,6,8,6,10,10,12,10,8,10,15,19,17,19,260
S-4721011100,S-0359369084144779,in,3,49,3,3,5,3,3,5,5,3,3,3,5,5,3,3,3,5,5,5,3,5,5,3,5,400
S-4677025033,S-0359369083950515,in,10,144,22,28,28,14,14,16,14,20,12,10,12,12,8,8,8,10,12,12,10,10,12,10,10,400
S-4784025026,S-0359369085084875,in,4,16,6,6,6,6,6,6,5,5,6,5,5,5,6,5,6,6,6,6,6,5,6,6,6,450
S-4372025021,S-0359369085132393,in,4,56,8,7,5,8,5,7,5,7,8,5,10,16,5,5,7,4,11,8,8,7,7,7,7,390
S-4677025033,S-0359369083954921,in,7,27,8,7,7,8,8,8,8,7,7,7,8,8,8,7,8,8,23,9,9,8,10,8,8,380
S-4677025028,S-0359369084269238,in,4,28,6,4,6,6,6,6,6,4,7,6,6,6,6,6,6,7,7,6,6,4,6,4,7,350
