site,sid,leaktype,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
S-4571025029,S-0359369084042437,normal,4,8,6,6,6,5,6,6,5,6,5,6,6,6,6,5,6,6,6,7,6,6,6,7,6,250
S-4571025029,S-0359369084041470,normal,4,6,5,5,5,5,6,6,6,5,6,6,5,6,6,6,6,6,5,6,6,6,7,6,6,250
S-2711010100,S-0359369084041983,normal,5,18,5,5,6,5,5,5,6,5,6,5,5,6,5,5,6,5,5,5,7,7,5,5,5,280
S-4521010100,S-0359369084093018,normal,4,151,7,12,9,6,8,6,6,5,7,7,6,8,5,6,5,5,6,14,15,8,10,8,8,310
S-4571025029,S-0359369084041728,normal,4,32,6,6,6,6,5,6,6,6,7,6,6,6,6,5,6,6,5,7,10,10,8,10,6,270
S-4571025029,S-0359369084038674,normal,4,75,5,6,5,5,6,6,6,5,6,5,5,6,5,6,7,5,5,6,5,5,5,5,5,290
S-2911010107,S-0359369084032768,normal,3,10,6,6,6,6,5,5,6,6,5,5,6,5,6,5,7,6,6,6,6,6,6,6,5,430
S-2711010100,S-0359369084047238,normal,3,13,5,5,4,5,7,4,5,5,5,6,5,5,6,5,5,5,5,6,7,6,6,6,6,300
S-2711010100,S-0359369085112692,normal,3,5,4,4,3,5,6,4,5,5,6,5,5,4,5,4,4,6,4,5,4,5,4,4,5,440
S-2711010100,S-0359369085126270,normal,4,9,6,6,5,9,20,10,8,6,6,5,6,6,6,5,5,5,5,6,5,5,6,6,5,410
S-2711010100,S-0359369084034103,normal,4,14,5,5,5,7,7,5,5,7,5,6,6,6,5,5,5,5,5,5,6,6,6,5,7,260
S-4413110100,S-0359369084098736,normal,4,9,5,11,4,5,4,5,4,6,4,4,6,4,5,5,5,5,5,4,5,4,6,5,6,450
S-2911010107,S-0359369084039755,normal,4,8,6,6,6,6,6,6,6,5,4,6,5,6,5,5,5,5,4,6,6,7,6,6,5,260
S-4571025029,S-0359369084043757,normal,6,23,8,8,8,9,7,7,9,11,15,12,10,11,9,11,8,7,11,21,17,53,47,26,14,260
S-4571025029,S-0359369084042825,normal,4,44,5,5,5,6,7,5,5,6,6,7,5,6,6,5,5,5,5,5,5,5,6,5,5,320
S-2911010107,S-0359369084039755,normal,4,7,5,5,5,5,5,5,5,6,5,5,4,5,5,5,5,5,6,5,7,5,5,5,6,260
S-2711010100,S-0359369085126429,normal,4,10,33,14,15,5,5,6,6,6,6,5,6,5,6,6,6,6,6,6,5,5,5,6,6,370
S-4571025029,S-0359369084037767,normal,5,7,7,6,5,5,5,5,5,6,6,7,6,5,5,7,6,6,5,6,5,6,7,5,6,250
S-4571025029,S-0359369084043617,normal,4,9,6,6,6,5,6,6,6,6,5,6,6,5,6,5,5,6,5,6,6,6,5,7,6,240
S-4413110100,S-0359369084098892,normal,3,161,6,5,5,6,4,5,5,4,4,5,5,4,5,5,5,4,6,5,6,5,3,4,5,300
S-4571025029,S-0359369084035977,normal,4,27,5,6,7,5,5,6,5,6,6,6,5,6,5,6,6,6,6,8,7,6,5,6,6,270
S-2711010100,S-0359369084046891,normal,3,16,4,5,6,6,5,3,5,4,4,5,3,5,5,4,5,4,4,5,6,5,4,5,4,400
S-4521010100,S-0359369084093844,normal,4,7,6,6,6,6,5,7,6,5,6,7,7,6,6,7,5,7,6,6,6,6,7,6,6,370
S-4571025029,S-0359369084012794,normal,4,55,7,7,8,5,6,5,7,5,6,6,6,6,5,5,5,5,5,6,5,6,5,6,6,320
S-4571025029,S-0359369084041140,normal,5,26,7,7,7,7,7,8,7,7,6,8,6,6,7,6,8,10,9,14,14,14,14,10,7,400
S-4571025029,S-0359369084050638,normal,5,45,9,6,8,8,7,6,6,7,8,9,8,9,7,6,8,10,10,22,16,10,11,9,10,250
S-4571025029,S-0359369084051990,normal,4,8,5,5,5,5,6,5,5,6,5,5,7,5,5,6,5,6,6,5,7,6,5,5,7,250
S-4571025029,S-0359369084044193,normal,4,14,5,5,5,5,5,5,4,5,4,5,5,5,5,6,5,5,7,5,5,5,5,6,5,270
S-4571025029,S-0359369084036124,normal,4,44,7,7,6,5,4,4,4,5,4,5,4,4,5,5,4,4,4,5,4,5,5,4,5,270
S-2911010107,S-0359369084044789,normal,5,11,6,6,7,7,8,5,6,7,6,6,7,5,7,5,6,7,8,6,9,6,7,7,6,380
S-2911010107,S-0359369084044789,normal,6,13,7,8,8,8,7,6,6,6,6,7,8,5,7,6,6,8,6,6,6,7,6,7,7,380
S-2711010100,S-0359369084045349,normal,3,9,5,5,6,5,6,5,5,5,6,5,4,6,6,6,6,5,5,5,5,6,6,6,6,270
S-4571025029,S-0359369084042346,normal,5,19,5,6,5,5,5,6,5,6,5,7,6,7,6,7,6,5,5,7,6,5,5,7,7,340
S-2711010100,S-0359369085125660,normal,4,7,5,5,6,5,4,4,5,5,5,5,6,6,6,6,7,5,6,6,5,5,6,4,6,390
S-4571025029,S-0359369084035548,normal,5,22,7,6,7,7,6,6,6,7,7,7,8,8,7,9,6,7,7,7,7,14,8,9,8,270
S-4521010100,S-0359369084095609,normal,4,43,5,4,4,5,4,5,5,5,6,5,5,5,5,5,5,5,5,5,6,5,6,4,6,340
S-2911010107,S-0359369084032750,normal,4,109,7,6,6,5,6,6,6,5,6,6,6,6,7,6,6,6,9,9,6,6,6,6,7,250
S-2911010103,S-0359369081324085,normal,3,69,5,6,10,5,6,5,6,5,5,5,5,5,5,4,4,6,6,6,5,5,5,6,5,330
S-4521010100,S-0359369084103031,normal,4,9,5,5,6,5,5,6,5,6,6,5,5,6,6,5,6,6,6,7,6,11,7,6,6,400
S-4571025029,S-0359369084037767,normal,4,18,5,6,5,5,5,5,6,5,4,5,5,5,6,5,5,6,4,4,6,5,5,6,6,250
S-2711010100,S-0359369084049317,normal,4,43,6,5,5,6,6,6,5,5,6,5,5,6,6,6,6,6,5,7,6,5,6,6,6,300
S-4571025029,S-0359369084051875,normal,4,10,7,6,6,7,6,5,6,6,6,5,6,6,6,6,6,6,8,6,7,6,6,6,6,260
S-4571025029,S-0359369084036306,normal,7,257,12,17,21,11,11,11,8,13,9,10,8,19,9,9,12,10,46,14,17,10,8,16,10,320
S-4571025029,S-0359369084051818,normal,3,12,5,5,5,5,5,6,6,4,5,6,5,5,4,4,6,5,5,5,6,5,5,6,6,250
S-4571025029,S-0359369084036694,normal,5,10,6,6,6,7,6,6,7,7,7,6,6,7,6,8,7,6,6,6,8,15,13,11,8,260
S-2711010100,S-0359369084046891,normal,4,9,6,6,5,5,5,5,5,5,5,5,5,5,6,5,5,6,5,5,7,6,5,6,5,410
S-4571025029,S-0359369084037486,normal,3,7,5,7,7,5,6,6,6,6,6,6,6,6,7,5,6,6,5,6,6,6,6,8,6,260
S-4571025029,S-0359369084035464,normal,4,43,5,5,5,6,5,5,5,4,5,7,5,6,6,6,5,5,5,5,5,6,5,6,5,290
S-2711010100,S-0359369084046024,normal,4,38,7,6,7,7,7,6,6,6,7,6,6,6,5,5,6,6,6,6,7,7,6,6,6,360
S-2911010107,S-0359369084047865,normal,4,44,8,6,5,7,7,5,5,7,5,6,5,6,5,6,7,6,5,7,6,5,6,6,6,280
S-4571025029,S-0359369084035548,normal,8,23,10,7,7,10,8,7,8,8,11,7,10,11,9,11,8,7,10,10,10,16,16,19,10,270
S-4571025029,S-0359369084035720,normal,4,16,5,6,5,5,4,6,6,6,5,6,6,6,5,6,6,5,6,5,5,6,6,6,6,270
S-2711010100,S-0359369084046867,normal,4,41,6,5,6,6,6,6,4,4,4,5,5,6,5,6,6,4,6,7,6,6,6,5,6,370
S-2711010100,S-0359369084045513,normal,5,29,14,16,7,6,6,6,6,6,6,6,6,7,6,7,5,6,6,6,6,6,7,7,6,420
S-2711010100,S-0359369084033360,normal,5,11,5,5,5,5,5,5,5,5,5,7,6,6,6,6,5,6,7,7,6,6,7,7,6,260
S-2911010107,S-0359369084040696,normal,12,57,14,14,15,14,17,15,16,20,15,18,20,24,17,17,29,42,65,29,21,18,20,18,17,4060
S-4521010100,S-0359369084103338,normal,5,28,9,9,9,13,8,10,13,9,10,8,7,7,7,7,6,7,8,7,8,8,8,10,7,400
S-2911010107,S-0359369084052311,normal,5,29,5,6,6,10,7,6,5,6,6,6,6,5,6,7,6,6,6,6,5,6,6,6,5,420
S-2911010107,S-0359369084032750,normal,4,66,6,6,6,6,5,6,6,6,5,6,6,6,6,6,6,6,6,7,6,6,6,7,6,300
S-4571025029,S-0359369084049655,normal,4,18,6,5,5,5,7,5,6,5,5,5,5,5,5,7,5,5,6,5,6,6,6,6,7,280
S-4571025029,S-0359369084036389,normal,3,15,5,5,5,4,5,5,5,5,4,5,4,4,5,4,6,5,4,5,4,6,5,5,6,260
S-2911010107,S-0359369084034202,normal,9,63,30,68,72,12,10,11,10,10,7,8,8,6,5,7,6,6,7,7,6,7,5,7,5,390
S-4571025029,S-0359369084050638,normal,3,12,5,5,5,5,5,5,5,5,5,6,6,6,6,5,6,6,6,5,5,7,6,6,6,190
S-4571025029,S-0359369084036223,normal,4,14,6,7,6,6,6,5,5,6,6,6,7,6,5,6,6,7,5,6,7,6,6,6,6,280
S-4521010100,S-0359369084094289,normal,4,6,5,5,3,5,5,6,4,4,5,6,6,6,5,5,6,5,6,6,5,5,5,6,6,400
S-2911010107,S-0359369084034715,normal,4,133,6,10,9,5,5,5,5,6,6,5,6,5,6,6,6,5,6,6,6,6,6,5,6,330
S-4571025029,S-0359369084041876,normal,4,31,6,8,5,4,5,4,4,5,4,5,5,5,5,4,4,5,5,5,5,4,5,5,5,270
S-2711010100,S-0359369084039995,normal,3,60,10,6,6,5,5,5,5,5,3,5,5,6,6,5,5,5,5,3,6,3,5,5,5,300
S-4571025029,S-0359369084035977,normal,3,45,5,5,3,3,5,3,3,3,5,3,3,3,3,3,3,3,5,3,3,3,3,2,3,240
S-4571025029,S-0359369084042163,normal,2,57,7,8,65,3,6,5,5,5,5,5,5,3,5,5,5,5,5,3,5,6,6,5,5,320
S-2911010107,S-0359369084039474,normal,4,15,6,6,5,6,6,6,6,5,5,5,6,6,6,6,5,6,6,5,6,6,6,6,6,270
S-4571025029,S-0359369084050562,normal,6,59,7,7,7,7,7,7,7,7,6,8,6,15,7,7,6,7,8,10,7,6,8,7,8,320
S-4571025029,S-0359369084043765,normal,5,14,8,7,8,6,5,5,7,6,5,6,6,6,6,6,6,6,6,7,6,6,4,5,6,2360
S-4571025029,S-0359369084040167,normal,2,17,5,5,5,5,5,4,5,5,4,5,5,5,5,6,5,4,5,5,5,5,5,6,5,260
S-4571025029,S-0359369084042387,normal,4,12,9,5,5,5,4,5,5,5,5,5,5,4,4,4,4,4,4,4,5,5,4,4,4,250
S-4571025029,S-0359369084040076,normal,7,13,7,7,6,6,7,7,8,7,10,12,10,12,7,9,7,6,8,7,7,10,12,22,12,3950
S-4571025029,S-0359369084039649,normal,4,52,7,8,21,6,7,6,6,6,6,6,6,7,6,7,6,5,6,7,6,7,8,5,6,320
S-4571025029,S-0359369084040548,normal,3,14,4,4,4,5,5,4,4,5,4,5,4,4,4,4,5,5,5,5,5,5,4,6,4,260
S-4571025029,S-0359369084039854,normal,8,18,9,8,8,8,8,9,8,8,11,10,12,8,9,10,7,8,8,13,11,24,25,17,11,260
S-2711010100,S-0359369084046024,normal,5,22,6,8,6,6,5,5,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,350
S-4521010100,S-0359369084095492,normal,4,50,5,5,5,5,5,5,6,5,5,5,5,5,6,5,5,5,5,6,5,6,5,6,5,290
S-4571025029,S-0359369084052022,normal,5,12,7,7,6,6,6,7,6,9,7,7,7,7,7,6,6,7,12,6,6,7,5,7,8,3730
S-2711010100,S-0359369085216808,normal,4,9,6,6,6,6,7,8,9,8,6,9,15,8,5,6,5,5,6,6,5,7,6,6,5,2600
S-2911010107,S-0359369084045737,normal,4,9,6,6,7,6,6,6,6,6,6,5,6,6,6,6,6,4,6,6,7,7,5,7,6,270
S-4571025029,S-0359369084051982,normal,4,208,4,6,7,6,6,5,6,6,5,6,6,4,6,5,7,5,7,6,5,6,6,6,5,2800
S-4571025029,S-0359369084041439,normal,4,15,7,5,6,5,5,5,5,6,4,5,7,6,6,6,5,4,6,5,6,4,6,5,6,260
S-4571025029,S-0359369084041215,normal,4,11,6,6,6,5,6,6,5,5,6,5,5,6,6,7,6,6,5,6,6,5,6,6,6,280
S-4571025029,S-0359369084041074,normal,5,32,7,7,9,6,7,6,7,5,6,6,5,6,6,6,5,6,6,7,7,7,5,7,7,330
S-4521010100,S-0359369084096029,normal,5,8,6,5,5,5,6,5,5,5,6,6,5,6,6,6,6,5,5,6,6,6,6,6,6,390
S-2911010107,S-0359369084048467,normal,4,68,6,5,5,6,6,5,5,5,5,5,5,6,6,5,6,6,5,5,6,7,7,6,6,280
S-2711010100,S-0359369084048673,normal,4,5,4,5,5,5,5,5,5,4,6,5,4,5,5,5,5,6,6,6,5,4,6,6,6,240
S-2911010107,S-0359369084050547,normal,4,15,5,6,5,6,5,5,6,5,5,5,6,6,6,6,6,6,6,6,5,7,8,7,8,260
S-4521010100,S-0359369084095682,normal,4,9,5,5,5,5,6,6,5,7,5,5,5,5,5,5,7,6,7,5,7,5,5,7,6,390
S-2911010107,S-0359369084023775,normal,4,8,6,6,6,6,6,6,6,5,6,6,5,6,6,4,6,7,4,6,6,5,6,5,6,400
S-4571025029,S-0359369084048277,normal,7,20,8,9,7,9,8,8,7,10,8,8,11,9,8,6,8,10,8,10,8,23,19,10,9,260
S-4571025029,S-0359369084043385,normal,4,34,6,6,5,6,6,6,6,5,6,5,6,7,4,6,7,6,6,7,5,6,6,7,6,270
S-2911010107,S-0359369084041819,normal,4,20,5,6,5,6,5,6,6,5,5,5,5,5,6,6,5,5,7,5,5,6,5,7,5,390
S-4571025029,S-0359369084042114,normal,4,116,6,7,5,6,6,5,5,5,5,6,6,5,5,6,5,6,6,6,5,6,5,6,5,300
S-4571025029,S-0359369084043492,normal,6,24,10,10,10,6,10,10,11,9,7,9,10,10,9,9,11,9,14,7,9,13,13,15,10,270
S-2711010100,S-0359369084046768,normal,4,7,7,6,5,5,6,5,5,4,5,6,5,6,5,7,5,5,6,5,6,6,7,6,6,400
S-2711010100,S-0359369084031935,normal,6,11,10,10,12,9,9,8,8,7,7,6,6,5,6,6,6,4,6,6,6,6,6,6,6,540
S-4571025029,S-0359369084052022,normal,6,37,12,11,12,11,7,8,8,10,6,6,6,7,5,5,5,5,5,5,4,4,5,6,6,370
S-4413110100,S-0359369084099023,normal,18,53,21,24,26,26,27,26,30,27,35,32,35,31,22,26,21,21,24,22,21,20,19,24,26,280
S-4571025029,S-0359369084041553,normal,6,80,7,13,9,7,8,7,7,7,9,7,8,8,7,8,6,8,7,6,8,7,8,8,8,320
S-2911010107,S-0359369084045778,normal,4,157,5,5,6,6,5,5,5,6,6,6,4,5,7,6,6,6,5,6,6,6,6,6,6,310
S-4571025029,S-0359369084043245,normal,4,10,5,6,5,5,6,5,5,5,6,6,7,5,6,6,6,5,7,5,7,6,6,6,7,260
S-2711010100,S-0359369085112692,normal,3,4,4,4,4,4,4,3,4,4,9,10,3,5,4,4,4,4,4,4,4,3,4,4,3,440
S-2911010107,S-0359369084032750,normal,5,33,6,6,7,6,6,6,6,5,7,7,6,6,7,5,6,7,6,8,7,5,6,6,6,290
S-4571025029,S-0359369084039763,normal,5,7,5,6,7,6,6,6,5,6,6,6,5,6,6,6,6,6,6,6,5,6,6,6,7,280
S-4571025029,S-0359369084037676,normal,6,34,12,11,13,11,10,11,11,10,10,9,8,11,11,11,26,27,11,8,9,12,12,9,11,3190
S-2711010100,S-0359369085118087,normal,4,5,8,5,7,6,4,4,5,5,4,5,5,5,5,6,5,5,4,6,5,5,6,6,7,420
S-2711010100,S-0359369084052352,normal,5,51,15,15,14,6,5,6,4,5,4,4,4,4,5,4,4,3,4,5,4,4,5,4,5,290
S-2911010107,S-0359369084032073,normal,5,13,5,6,6,6,7,6,5,7,8,10,9,10,5,7,5,7,7,8,6,7,7,9,8,260
S-4413110100,S-0359369084106216,normal,4,63,23,11,5,4,4,5,4,4,4,4,4,5,5,5,5,4,4,5,5,4,4,4,5,300
S-2911010107,S-0359369084034608,normal,3,9,6,6,5,6,5,6,6,5,6,6,6,6,7,6,5,6,7,7,6,6,7,6,7,260
S-4571025029,S-0359369084051560,normal,5,6,5,6,6,6,6,6,6,6,6,7,6,5,6,5,6,5,7,5,6,6,8,7,6,280
S-4521010100,S-0359369084118112,normal,4,12,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,7,6,6,6,7,5,5,5,370
S-4413110100,S-0359369084090873,normal,5,13,5,6,4,6,5,6,4,5,5,6,4,4,5,4,6,5,5,5,6,6,5,6,5,220
S-4571025029,S-0359369084041215,normal,5,37,9,9,7,9,8,8,8,7,8,6,9,6,10,8,8,8,6,7,9,13,11,10,7,280
S-2911010103,S-0359369081383008,normal,4,7,5,7,4,6,5,5,5,6,4,5,5,7,5,5,5,5,6,6,6,5,6,5,6,380
S-4571025029,S-0359369084050349,normal,5,234,8,17,8,7,9,7,7,8,6,7,7,8,6,11,8,9,7,7,7,14,12,6,7,310
S-4571025029,S-0359369084043385,normal,4,23,6,6,6,5,6,7,6,5,6,7,5,6,6,7,5,7,6,6,5,7,6,6,5,280
S-4571025029,S-0359369084035761,normal,4,58,6,10,16,10,7,12,13,9,10,8,7,11,8,7,8,8,28,11,13,7,10,12,7,1920
S-2911010107,S-0359369084045588,normal,5,26,7,6,5,8,10,10,9,7,8,7,10,8,13,7,8,24,61,46,52,47,45,15,8,4240
S-2911010107,S-0359369084045588,normal,4,11,7,5,6,5,5,6,7,5,5,5,5,5,5,6,8,17,15,20,20,16,14,6,5,370
S-4521010100,S-0359369084095963,normal,4,64,5,5,5,6,5,5,5,5,5,5,5,5,6,6,6,5,6,5,5,5,5,5,6,320
S-2911010107,S-0359369084047923,normal,4,9,6,5,6,6,6,6,6,5,6,6,6,6,6,7,6,6,6,7,5,7,6,6,7,250
S-4571025029,S-0359369084042940,normal,4,9,4,5,6,6,6,5,5,5,5,5,6,6,6,4,5,5,5,6,6,5,6,4,6,260
S-4571025029,S-0359369084042163,normal,3,68,5,7,10,5,6,7,6,5,7,6,5,5,6,5,5,5,6,5,7,5,7,6,6,320
S-4413110100,S-0359369084105309,normal,4,10,5,5,5,5,4,5,5,5,5,5,5,6,5,5,5,5,5,5,4,5,5,5,6,410
S-4571025029,S-0359369084040217,normal,4,24,8,10,7,7,7,7,8,8,10,10,28,7,11,8,6,7,8,7,8,8,10,10,9,250
S-4413110100,S-0359369084105937,normal,4,24,5,5,6,6,5,5,6,6,6,6,5,5,6,6,6,5,4,6,7,7,6,6,6,320
S-4571025029,S-0359369084051867,normal,5,20,7,6,7,7,7,5,7,5,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,280
S-2911010107,S-0359369084034350,normal,2,591,5,53,5,2,12,2,2,5,5,2,2,2,2,2,2,2,2,2,2,5,2,2,5,300
S-2711010100,S-0359369084043732,normal,4,31,5,7,6,6,6,7,6,5,5,6,6,6,6,7,7,6,7,6,6,7,6,5,7,300
S-4571025029,S-0359369084035936,normal,4,61,5,5,6,5,5,6,5,6,5,6,5,5,6,6,6,6,6,6,6,6,6,7,5,330
S-4571025029,S-0359369084035761,normal,5,70,4,5,5,5,6,5,5,5,5,5,5,7,5,6,5,5,6,6,5,6,7,5,6,360
S-2911010107,S-0359369084042411,normal,5,18,12,8,8,6,5,5,5,5,5,5,5,5,6,5,6,6,6,5,5,6,5,7,5,280
S-4571025029,S-0359369084041694,normal,4,57,7,8,6,8,5,6,5,6,6,5,6,6,6,7,6,7,9,13,11,9,8,8,9,120
S-2911010107,S-0359369084035803,normal,4,78,6,6,7,5,5,6,7,5,5,5,5,5,5,6,5,5,5,5,5,5,6,5,5,320
S-2711010100,S-0359369085125785,normal,4,200,6,8,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,300
S-2911010107,S-0359369084034715,normal,4,56,5,6,5,6,5,6,6,6,6,5,6,6,5,5,6,6,6,6,5,6,5,6,6,330
S-4413110100,S-0359369084099023,normal,14,87,20,17,18,25,22,26,26,21,25,26,23,29,21,22,18,20,21,20,19,16,17,17,24,260
S-4571025029,S-0359369084035613,normal,4,16,5,5,5,5,6,6,6,5,6,5,6,6,6,5,5,6,5,6,7,6,6,6,6,240
S-4571025029,S-0359369084049200,normal,4,15,6,6,6,6,5,7,8,6,6,7,10,6,6,6,6,6,6,6,7,7,8,11,7,250
S-4413110100,S-0359369084099155,normal,4,16,5,7,6,7,6,6,6,6,7,6,6,6,6,5,6,6,7,6,6,6,6,5,6,470
S-2711010100,S-0359369085092035,normal,4,7,6,5,5,5,5,5,6,6,5,5,5,6,5,5,6,6,5,6,6,5,6,6,5,250
S-2711010100,S-0359369084051743,normal,4,9,6,6,6,7,6,6,5,6,7,6,6,6,6,5,6,6,6,6,5,5,6,6,6,430
S-2711010100,S-0359369085213441,normal,4,6,5,5,6,5,6,5,5,5,4,6,5,4,5,5,5,6,6,6,7,5,4,6,4,460
S-4571025029,S-0359369084040266,normal,4,9,6,6,6,5,6,6,6,6,6,5,6,5,5,6,6,6,6,6,6,6,5,6,6,260
S-4571025029,S-0359369084051990,normal,4,11,5,6,5,5,5,6,6,6,6,4,5,5,5,5,6,5,6,6,6,6,6,5,6,250
S-2911010107,S-0359369084035803,normal,4,29,6,7,6,6,5,7,6,6,6,6,6,5,6,5,5,6,6,6,6,7,5,5,6,360
S-4372025021,S-0359369085087795,normal,4,6,6,6,6,6,6,7,6,6,6,6,5,6,5,6,6,6,6,7,6,5,6,6,6,410
S-4571025029,S-0359369084037833,normal,5,12,7,7,6,7,6,5,7,7,6,5,5,6,6,6,7,5,6,6,6,6,6,6,6,260
S-4571025029,S-0359369084035548,normal,5,24,8,8,8,8,8,6,7,8,8,7,6,8,6,8,6,6,8,8,10,13,10,11,6,270
S-2711010100,S-0359369084034368,normal,4,46,5,6,6,5,6,6,5,6,6,7,6,5,6,6,6,5,6,6,6,6,7,6,7,300
S-4413110100,S-0359369084644919,normal,4,35,5,5,6,5,5,7,6,6,6,6,6,6,5,6,5,6,7,6,6,6,6,6,5,330
S-2911010107,S-0359369084045778,normal,4,112,4,5,5,4,6,6,6,7,6,5,5,6,5,6,5,5,6,4,5,5,6,6,6,310
S-4571025029,S-0359369084036124,normal,9,36,12,9,9,7,6,5,6,6,5,4,4,4,4,5,5,4,5,5,5,4,4,4,6,270
S-2911010107,S-0359369084041819,normal,5,34,7,7,8,5,6,6,5,6,5,5,5,5,6,5,7,6,6,6,5,6,7,6,6,350
S-2711010100,S-0359369084032917,normal,5,57,14,13,10,10,8,6,6,6,5,5,5,5,5,3,3,3,5,3,5,3,5,3,5,260
S-2711010100,S-0359369084045950,normal,4,186,7,9,6,6,7,6,7,7,4,5,6,6,6,6,7,7,6,7,6,6,7,6,6,310
S-2911010107,S-0359369084040142,normal,4,31,5,7,5,6,7,7,6,6,6,7,5,6,7,6,6,5,6,6,6,6,6,7,7,280
S-4413110100,S-0359369084098736,normal,4,12,5,5,5,6,7,4,5,6,6,5,4,5,5,5,5,6,7,5,7,6,5,5,5,450
S-4571025029,S-0359369084035498,normal,4,40,7,6,6,6,6,5,6,6,6,5,6,7,5,6,6,5,6,10,14,8,7,6,6,280
S-2911010107,S-0359369084051412,normal,3,11,5,5,5,5,5,6,5,5,6,5,5,7,5,5,5,5,5,5,5,5,5,5,6,260
S-2711010100,S-0359369085125579,normal,3,15,4,5,5,5,6,5,5,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,340
S-2711010100,S-0359369084033030,normal,4,13,5,5,5,6,5,7,6,6,5,6,5,4,6,5,5,7,6,6,6,6,6,5,5,430
S-2711010100,S-0359369084038146,normal,5,196,21,14,11,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,300
S-4571025029,S-0359369084049309,normal,4,112,36,22,11,10,10,6,6,5,6,6,5,6,4,6,4,5,5,5,5,5,4,4,6,300
S-2711010100,S-0359369084035985,normal,5,11,37,14,22,7,6,7,8,6,6,6,7,6,6,5,5,7,7,6,6,6,6,6,6,140
S-4571025029,S-0359369084039573,normal,4,45,4,5,5,6,4,5,5,6,5,6,6,5,5,6,6,5,6,6,6,6,6,6,6,300
S-4413110100,S-0359369084110408,normal,5,8,6,7,6,6,6,6,6,5,6,6,5,6,6,6,6,6,5,6,6,7,7,6,7,420
S-4571025029,S-0359369084043989,normal,5,48,7,7,6,6,6,6,6,6,5,6,6,7,6,6,7,5,6,7,6,8,7,8,6,290
S-4571025029,S-0359369084035548,normal,3,17,7,5,5,5,5,5,6,6,8,7,7,8,6,6,5,4,5,6,5,6,6,6,7,270
S-4571025029,S-0359369084043047,normal,4,179,6,6,5,6,6,6,6,6,6,5,5,6,6,6,5,5,6,6,7,6,6,6,5,310
S-4571025029,S-0359369084041462,normal,3,15,6,4,6,6,6,7,6,6,6,6,6,7,6,4,6,6,6,6,6,6,6,7,6,250
S-2711010100,S-0359369084046768,normal,4,7,5,5,5,5,5,7,5,5,5,5,5,6,6,5,5,6,6,6,6,5,6,6,5,390
S-2911010107,S-0359369084040415,normal,5,18,5,4,5,5,5,5,5,5,4,5,5,5,6,5,5,5,5,5,4,5,5,5,5,270
S-4571025029,S-0359369084037239,normal,4,122,7,10,11,5,6,5,6,4,6,6,6,6,6,5,4,6,6,6,6,6,6,5,6,300
S-4571025029,S-0359369084052063,normal,6,20,12,11,10,12,8,11,8,12,15,13,17,11,10,11,10,10,11,15,14,14,17,36,12,3310
S-2711010100,S-0359369084033154,normal,3,104,5,5,30,5,3,5,5,5,5,5,5,5,5,5,5,3,5,5,3,5,5,5,3,320
S-2911010107,S-0359369084040282,normal,5,15,6,6,6,6,6,5,6,6,5,5,6,5,5,5,6,5,5,6,6,6,5,6,5,410
S-4571025029,S-0359369084040886,normal,7,21,9,10,9,9,9,10,11,9,9,9,22,9,8,9,7,8,9,9,10,12,9,20,15,250
S-4571025029,S-0359369084041777,normal,5,32,6,6,7,6,6,6,5,6,6,5,6,6,7,6,6,6,7,6,6,7,6,6,6,330
S-2711010100,S-0359369084038146,normal,4,108,18,12,8,7,5,5,5,4,5,4,4,6,4,6,4,4,8,6,5,7,6,5,4,290
S-2911010107,S-0359369084048426,normal,4,5,6,8,7,6,6,6,6,6,5,6,5,6,6,7,6,6,7,7,6,6,6,6,6,400
S-2911010107,S-0359369084045091,normal,4,10,9,7,6,7,6,6,7,5,6,5,7,6,5,7,6,5,7,7,7,7,7,7,5,260
S-4571025029,S-0359369084044631,normal,5,12,8,7,6,6,6,7,7,6,8,6,7,6,6,6,6,6,6,6,8,7,8,8,8,250
S-2911010107,S-0359369084042411,normal,5,11,7,6,5,7,7,7,5,6,7,5,6,6,7,6,6,7,5,6,5,6,6,7,7,280
S-4571025029,S-0359369084043252,normal,4,11,7,5,5,5,4,6,4,6,5,5,5,5,4,6,5,4,5,5,5,6,6,6,6,270
S-4571025029,S-0359369084049457,normal,4,11,5,6,5,5,5,5,6,5,5,6,6,6,6,6,5,6,6,6,7,6,6,6,5,260
S-4413110100,S-0359369084098736,normal,4,19,8,8,7,6,9,6,6,9,6,6,7,7,7,6,6,6,6,14,13,9,9,6,10,420
S-2711010100,S-0359369084048046,normal,4,25,6,7,5,6,5,6,6,6,6,5,6,6,6,6,6,5,6,6,5,6,6,6,6,280
S-2711010100,S-0359369085216808,normal,4,11,6,5,5,6,6,7,8,7,8,8,12,8,7,5,6,6,6,6,5,6,6,6,6,2590
